	i	text	gold
1741	1741	in	
1742	1742	dem	
1743	1743	heiligen	
1744	1744	Getriebe	
1745	1745	einer	
1746	1746	Landwirtschaft	
1747	1747	.	
1748	1748	Du	(mention_id=220|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1749	1749	–	
1750	1750	–	
1751	1751	«	
1752	1752	»	
1753	1753	Und	
1754	1754	ich	(mention_id=221|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1755	1755	halte	
1756	1756	ihn	(mention_id=222|references=(entity=(entity_id=figur_0012|fullname=Herr Wolff|gender=m)))
1757	1757	für	
1758	1758	einen	
1759	1759	dunklen	
1760	1760	Ehrenmann	(mention_id=223|references=(entity=(entity_id=figur_0012|fullname=Herr Wolff|gender=m)))
1761	1761	!	
1762	1762	Und	
1763	1763	wenn	
1764	1764	wir	(mention_id=224|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)),(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1765	1765	uns	(mention_id=225|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)),(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1766	1766	wieder	
1767	1767	einmal	
1768	1768	sprechen	
1769	1769	,	
1770	1770	Goldsohn	(mention_id=226|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1771	1771	,	
1772	1772	wirst	
1773	1773	du	(mention_id=227|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1774	1774	mir	(mention_id=228|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1775	1775	sagen	
1776	1776	:	
1777	1777	›	
1778	1778	Richard	(mention_id=229|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1779	1779	,	
1780	1780	weiß	
1781	1781	Gott	
1782	1782	,	
1783	1783	du	(mention_id=230|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1784	1784	hattest	
1785	1785	recht	
1786	1786	mit	
1787	1787	diesem	
1788	1788	Menschen	(mention_id=231|references=(entity=(entity_id=figur_0012|fullname=Herr Wolff|gender=m)))
1789	1789	,	
1790	1790	der	
1791	1791	Kerl	(mention_id=232|references=(entity=(entity_id=figur_0012|fullname=Herr Wolff|gender=m)))
1792	1792	ist	
1793	1793	ein	
1794	1794	Spitzbube	(mention_id=233|references=(entity=(entity_id=figur_0012|fullname=Herr Wolff|gender=m)))
1795	1795	!	
1796	1796	‹	
1797	1797	«	
1798	1798	»	
1799	1799	Weißt	
1800	1800	du	(mention_id=234|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1801	1801	«	
1802	1802	,	
1803	1803	erklärte	
1804	1804	Franz	(mention_id=235|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1805	1805	Linden	(mention_id=235|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1806	1806	,	
1807	1807	zwischen	
1808	1808	Scherz	
1809	1809	und	
1810	1810	Ernst	
1811	1811	schwankend	
1812	1812	,	
1813	1813	»	
1814	1814	ich	(mention_id=236|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1815	1815	wollte	
1816	1816	,	
1817	1817	ich	(mention_id=237|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1818	1818	hätte	
1819	1819	dich	(mention_id=238|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1820	1820	ruhig	
1821	1821	in	
1822	1822	deiner	(mention_id=239|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1823	1823	Wohnung	
1824	1824	am	
1825	1825	Goethe-Platz	
1826	1826	gelassen	
1827	1827	.	
1828	1828	Du	(mention_id=240|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1829	1829	bist	
1830	1830	imstande	
1831	1831	,	
1832	1832	mir	(mention_id=241|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1833	1833	mit	
1834	1834	deinen	(mention_id=242|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1835	1835	morosen	
1836	1836	Ansichten	
1837	1837	alles	
1838	1838	,	
1839	1839	alles	
1840	1840	hier	
1841	1841	zu	
1842	1842	verekeln	
1843	1843	.	
1844	1844	Komm	
1845	1845	,	
1846	1846	wir	(mention_id=243|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)),(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1847	1847	wollen	
1848	1848	einen	
1849	1849	Gang	
1850	1850	machen	
1851	1851	durch	
1852	1852	den	
1853	1853	Garten	
1854	1854	,	
1855	1855	dann	
1856	1856	wird	
1857	1857	es	
1858	1858	leider	
1859	1859	Zeit	
1860	1860	sein	
1861	1861	,	
1862	1862	daß	
1863	1863	du	(mention_id=244|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1864	1864	zur	
1865	1865	Bahn	
1866	1866	mußt	
1867	1867	,	
1868	1868	wenn	
1869	1869	du	(mention_id=245|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1870	1870	allerwegen	
1871	1871	noch	
1872	1872	den	
1873	1873	Kurierzug	
1874	1874	erreichen	
1875	1875	willst	
1876	1876	.	
1877	1877	«	
1878	1878	Er	(mention_id=246|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1879	1879	nahm	
1880	1880	des	
1881	1881	brummenden	
1882	1882	Freundes	(mention_id=247|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1883	1883	Arm	
1884	1884	und	
1885	1885	zog	
1886	1886	ihn	(mention_id=248|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1887	1887	mit	
1888	1888	sich	(mention_id=249|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1889	1889	,	
1890	1890	hinunter	
1891	1891	in	
1892	1892	die	
1893	1893	verschlungenen	
1894	1894	Wege	
1895	1895	,	
1896	1896	auf	
1897	1897	denen	
1898	1898	schon	
1899	1899	das	
1900	1900	welke	
1901	1901	Laub	
1902	1902	der	
1903	1903	Bäume	
1904	1904	lag	
1905	1905	.	
1906	1906	»	
1907	1907	Ich	(mention_id=250|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1908	1908	bin	
1909	1909	überzeugt	
1910	1910	,	
1911	1911	der	
1912	1912	Kerl	(mention_id=251|references=(entity=(entity_id=figur_0012|fullname=Herr Wolff|gender=m)))
1913	1913	hat	
1914	1914	ein	
1915	1915	Heiratsbüro	
1916	1916	«	
1917	1917	,	
1918	1918	murmelte	
1919	1919	ingrimmig	
1920	1920	der	
1921	1921	Amtsrichter	(mention_id=252|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1922	1922	.	
1923	1923	Als	
1924	1924	sie	(mention_id=253|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)),(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1925	1925	um	
1926	1926	die	
1927	1927	Ecke	
1928	1928	eines	
1929	1929	verwilderten	
1930	1930	Bosketts	
1931	1931	gingen	
1932	1932	,	
1933	1933	sahen	
1934	1934	sie	(mention_id=254|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)),(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1935	1935	jenseits	
1936	1936	des	
1937	1937	kleinen	
1938	1938	,	
1939	1939	ganz	
1940	1940	mit	
1941	1941	Wasserlinsen	
1942	1942	bedeckten	
1943	1943	Teiches	
1944	1944	eine	
1945	1945	alte	
1946	1946	Frau	(mention_id=255|references=(entity=(entity_id=figur_0018|fullname=Tante des Franz Linden|gender=f)))
1947	1947	langsam	
1948	1948	dahinschreiten	
1949	1949	.	
1950	1950	»	
1951	1951	Ich	(mention_id=256|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1952	1952	bitte	
1953	1953	dich	(mention_id=257|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1954	1954	um	
1955	1955	Gottes	(mention_id=258|references=(entity=(entity_id=figur_0010|fullname=Gott|gender=m|specialcase_entity=nonfact)))
1956	1956	willen	
1957	1957	«	
1958	1958	,	
1959	1959	begann	
1960	1960	der	
1961	1961	Kleine	(mention_id=259|references=(entity=(entity_id=figur_0001|fullname=Amtsrichter Weishaupt|gender=m)))
1962	1962	wieder	
1963	1963	,	
1964	1964	»	
1965	1965	sieh	
1966	1966	dir	(mention_id=260|references=(entity=(entity_id=figur_0007|fullname=Franz Linden|gender=m)))
1967	1967	diese	
1968	1968	Gestalt	(mention_id=261|references=(entity=(entity_id=figur_0018|fullname=Tante des Franz Linden|gender=f)))
1969	1969	an	
1970	1970	,	
1971	1971	diese	
1972	1972	Haube	
1973	1973	mit	
1974	1974	der	
1975	1975	ungeheuren	
1976	1976	Trauerschleife	
1977	1977	,	
1978	1978	dieses	
1979	1979	wunderliche	
1980	1980	Kleid	
1981	1981	mit	
1982	1982	einer	
1983	1983	Taille	
1984	1984	,	
1985	1985	die	
1986	1986	unter	
1987	1987	den	
1988	1988	Armen	
1989	1989	sitzt	
1990	1990	.	
1991	1991	Und	
1992	1992	wie	
1993	1993	malerisch	
1994	1994	trägt	
1995	1995	sie	(mention_id=262|references=(entity=(entity_id=figur_0018|fullname=Tante des Franz Linden|gender=f)))
1996	1996	den	
1997	1997	schwarzen	
1998	1998	Schal	
1999	1999	–	
2000	2000	weiß	
2001	2001	der	
2002	2002	Himmel	
