i	token	mention	gold
41111	die		
41112	Wiege		
41113	auf		
41114	dem		
41115	Boden		
41116	«		
41117	.		
41118	Sie	5913	(mention_id=5903|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41119	sah		
41120	das		
41121	alte		
41122	Gerät		
41123	so		
41124	deutlich		
41125	vor		
41126	sich	5914	(mention_id=5904|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41127	,		
41128	zwei		
41129	rote		
41130	Rosen		
41131	waren		
41132	am		
41133	Kopfende		
41134	gemalt		
41135	,		
41136	in		
41137	der		
41138	Mitte		
41139	ein		
41140	goldener		
41141	Stern		
41142	und		
41143	darunter		
41144	stand		
41145	:		
41146	»		
41147	Wohl		
41148	dem		(mention_id=5905|references=(entity=(entity_id=entity_0253|fullname=Elternteil|gender=u)))
41149	,		
41150	der	5915	
41151	Freude		
41152	erlebt		
41153	an		
41154	seinen	5916	(mention_id=5906|references=(entity=(entity_id=generic_0103|fullname=Eltern|gender=u|specialcase_entity=generic)))
41155	Kindern	5917	(mention_id=5907|references=(entity=(entity_id=generic_0104|fullname=Kinder|gender=u|specialcase_entity=generic)))
41156	.		
41157	«		
41158	Sie	5918	(mention_id=5908|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41159	griff		
41160	in		
41161	die		
41162	Tasche		
41163	und		
41164	holte		
41165	das		
41166	Notizbuch		
41167	hervor		
41168	.		
41169	Der		
41170	Wagen		
41171	kroch		
41172	so		
41173	langsam		
41174	den		
41175	Berg		
41176	hinan		
41177	.		
41178	Sie	5919	(mention_id=5909|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41179	kannte		
41180	die		
41181	Worte		
41182	noch		
41183	nicht		
41184	ganz		
41185	,		
41186	sie	5920	(mention_id=5910|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41187	mußte		
41188	es		
41189	noch		
41190	einmal		
41191	lesen		
41192	:		
41193	Als		
41194	ich	5921	(mention_id=5911|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41195	vor		
41196	Tau		
41197	und		
41198	Tag		
41199	zu		
41200	Felde		
41201	ging		
41202	–		
41203	Du	5922	(mention_id=5912|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41204	schliefst		
41205	noch		
41206	fest		
41207	mit		
41208	purpurroten		
41209	Wangen		
41210	,		
41211	Da		
41212	wandt'		
41213	ich	5923	(mention_id=5913|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41214	auf		
41215	dem		
41216	Wege		
41217	mich	5924	(mention_id=5914|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41218	zurück		
41219	Und		
41220	sah		
41221	mein	5925	(mention_id=5915|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41222	Haus		
41223	und		
41224	rings		
41225	des		
41226	Lenzes		
41227	Prangen		
41228	;		
41229	Vom		
41230	Giebel		
41231	flog		
41232	ein		
41233	Schwalbenpaar		
41234	hernieder		
41235	Zum		
41236	Nestlein		
41237	,		
41238	das		
41239	es		
41240	neulich		
41241	erst		
41242	gebauet		
41243	,		
41244	Am		
41245	Fenster		
41246	schwankten		
41247	grün		
41248	die		
41249	Lindenzweige		
41250	,		
41251	Da		
41252	hab'		
41253	ich	5926	(mention_id=5916|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41254	dich		(mention_id=5917|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41255	mit		
41256	Seherblick		
41257	geschauet		
41258	.		
41259	Vor		
41260	einer		
41261	Wiege		
41262	lagst		
41263	du		(mention_id=5918|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41264	auf		
41265	den		
41266	Knien		
41267	Und		
41268	sangst		
41269	ein		
41270	Schlummerlied		
41271	im		
41272	trauten		
41273	Stübchen		
41274	,		
41275	Vom		
41276	Vater	5927	(mention_id=5919|references=(entity=(entity_id=entity_0237|fullname=Vater|gender=m|specialcase_entity=nonfact)))
41277	,		
41278	der	5928	(mention_id=5920|references=(entity=(entity_id=entity_0237|fullname=Vater|gender=m|specialcase_entity=nonfact)))
41279	zur		
41280	Jagd		
41281	zum		
41282	Wald		
41283	hinaus		
41284	Und		
41285	Schönes		
41286	heimbringt		
41287	seinem	5929	(mention_id=5921|references=(entity=(entity_id=entity_0237|fullname=Vater|gender=m|specialcase_entity=nonfact)))
41288	braven		
41289	Bübchen		(mention_id=5922|references=(entity=(entity_id=entity_0267|fullname=Bübchen|gender=m|specialcase_entity=nonfact)))
41290	.		
41291	Sie	5930	(mention_id=5923|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41292	ließ		
41293	das		
41294	Blatt		
41295	sinken		
41296	.		
41297	Sie	5931	(mention_id=5924|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41298	wußte		
41299	ja		
41300	,		
41301	welches		
41302	Lied		
41303	er	5932	(mention_id=5925|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41304	meinte		
41305	,		
41306	das		
41307	alte		
41308	Wiegenlied		
41309	,		
41310	das		
41311	sie	5933	(mention_id=5926|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41312	einst		
41313	dem		
41314	Patenkindchen	5934	(mention_id=5927|references=(entity=(entity_id=entity_0270|fullname=Patenkindchen|gender=u)))
41315	gesungen		
41316	,		
41317	als		
41318	er	5935	(mention_id=5928|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41319	draußen		
41320	vor		
41321	dem		
41322	Fenster		
41323	gelauscht		
41324	hatte		
41325	.		
41326	Er	5936	(mention_id=5929|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41327	hatte		
41328	es		
41329	ihr	5937	(mention_id=5930|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41330	erzählt		
41331	,		
41332	und		
41333	daß		
41334	er	5938	(mention_id=5931|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41335	in		
41336	jenem		
41337	Augenblick		
41338	völlig		
41339	bezaubert		
41340	gewesen		
41341	war		
41342	:		
41343	Nun		
41344	kommt		
41345	Väterchen	5939	(mention_id=5932|references=(entity=(entity_id=entity_0237|fullname=Vater|gender=m|specialcase_entity=nonfact)))
41346	bald		
41347	Heim		
41348	aus		
41349	dem		
41350	grünen		
41351	Wald		
41352	!		
41353	Sie	5940	(mention_id=5933|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41354	drückte		
41355	das		
41356	Buch		
41357	an		
41358	die		
41359	Lippen		
41360	.		
41361	Ach		
41362	,		
41363	Menschenneid		
41364	und		
41365	Kleinlichkeit		
41366	,		
41367	wie		
41368	lagen		
41369	sie		
41370	so		
41371	tief		
41372	unter		
41373	ihr	5941	(mention_id=5934|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41374	,		
41375	wie		
41376	wesenlos		
41377	erschienen		
41378	sie		
41379	vor		
41380	dieses		
41381	Glückes		
41382	Erwartung		
41383	!		
41384	Da		
41385	wehte		
41386	ein		
41387	Blatt		
41388	hernieder		
41389	,		
41390	bläuliches		
41391	Schreibpapier		
41392	.		
41393	Sie	5942	(mention_id=5935|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41394	hob		
41395	es		
41396	auf		
41397	,		
41398	das		
41399	Stückchen		
41400	eines		
41401	Briefes		
41402	,		
41403	auf		
41404	der		
41405	freien		
41406	Rückseite		
41407	Notizen		
41408	von		
41409	Franzens	5943	(mention_id=5936|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41410	Hand		
41411	:		
41412	»		
41413	½		
41414	Zentner		
41415	Grassamen		
41416	,		
41417	Tiergartenmischung		
41418	«		
41419	,		
41420	die		
41421	Adresse		
41422	einer		
41423	Fabrik		
41424	landwirtschaftlicher		
41425	Maschinen		
41426	.		
41427	Sie	5944	(mention_id=5937|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41428	wendete		
41429	das		
41430	Blatt		
41431	,		
41432	sah		
41433	flüchtig		
41434	darauf		
41435	,		
41436	dann		
41437	starr		
41438	.		
41439	Aus		
41440	dem		
41441	Gesicht		
41442	war		
41443	plötzlich		
41444	jede		
41445	Spur		
41446	von		
41447	Farbe		
41448	gewichen		
41449	.		
41450	Sie	5945	(mention_id=5938|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41451	hob		
41452	die		
41453	Augen		
41454	mit		
41455	dem		
41456	erschreckten		
41457	Ausdruck		
41458	und		
41459	senkte		
41460	sie		
41461	wieder		
41462	,		
41463	ja		
41464	,		
41465	da		
41466	stand		
41467	es		
41468	!		
41469	»		
41470	–		
41471	Außer		
41472	obengenannten		
41473	Kapitalien		
41474	besitzt		
41475	Fräulein	5946	(mention_id=5939|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41476	Gertrud	5946	(mention_id=5939|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41477	Baumhagen	5946	(mention_id=5939|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41478	noch		
41479	eine		
41480	Villa		
41481	bei		
41482	Bergedorf		
41483	.		
41484	Massives		
41485	Gebäude		
41486	,		
41487	herrschaftlich		
41488	eingerichtet		
41489	,		
41490	mit		
41491	Stallungen		
41492	,		
41493	Gärtnerwohnung		
41494	und		
41495	einem		
41496	zehn		
41497	Morgen		
41498	großen		
41499	,		
41500	von		
41501	massiver		
41502	Mauer		
41503	eingefriedigten		
41504	Gartengrundstück		
41505	,		
41506	zum		
41507	Teil		
41508	in		
41509	Wald		
41510	bestehend		
41511	.		
41512	Im		
41513	Grundbuche		
41514	auf		
41515	den		
41516	Namen		
41517	der		
41518	Dame	5947	(mention_id=5940|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41519	eingetragen		
41520	,		
41521	zum		
41522	Werte		
41523	24		
41524	000		
41525	Taler		
41526	.		
41527	Zu		
41528	jeder		
41529	näheren		
41530	Auskunft		
41531	gern		
41532	erbötig		
41533	Hochachtungsvoll		
41534	Ihr	5948	(mention_id=5941|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
41535	sehr		
41536	ergebener		
41537	Isidor	5949	(mention_id=5942|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
41538	Wolff	5949	(mention_id=5942|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
41539	,		
41540	Agent	5950	(mention_id=5943|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))
41541	.		
41542	«		
41543	D.		
41544	21.		
41545	12.		
41546	1882		
41547	.		
41548	Trudchen	5951	(mention_id=5944|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41549	wollte		
41550	es		
41551	noch		
41552	einmal		
41553	lesen		
41554	,		
41555	aber		
41556	ihre	5952	(mention_id=5945|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41557	Hand		
41558	zitterte		
41559	so		
41560	heftig		
41561	,		
41562	und		
41563	flimmernd		
41564	tanzten		
41565	die		
41566	Buchstaben		
41567	vor		
41568	ihren	5953	(mention_id=5946|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41569	Augen		
41570	.		
41571	Sie	5954	(mention_id=5947|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41572	hatte		
41573	es		
41574	ja		
41575	auch		
41576	gesehen		
41577	,		
41578	klar		
41579	und		
41580	deutlich		
41581	,		
41582	es		
41583	wurde		
41584	nicht		
41585	anders		
41586	,		
41587	und		
41588	wenn		
41589	sie	5955	(mention_id=5948|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41590	den		
41591	Zettel		
41592	noch		
41593	so		
41594	oft		
41595	las		
41596	.		
41597	Mit		
41598	erbarmungsloser		
41599	Gewalt		
41600	drang		
41601	die		
41602	Überzeugung		
41603	auf		
41604	sie	5956	(mention_id=5949|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41605	ein		
41606	:		
41607	es		
41608	ist		
41609	Wahrheit		
41610	,		
41611	schreckliche		
41612	Wahrheit		
41613	!		
41614	Und		
41615	Lüge		
41616	war		
41617	jedes		
41618	Wort		
41619	von		
41620	ihm		(mention_id=5950|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41621	!		
41622	Wie		
41623	eine		
41624	Ware		
41625	hatte		
41626	sie	5957	(mention_id=5951|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41627	sich	5958	(mention_id=5952|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41628	verschachern		
41629	lassen		
41630	.		
41631	Sie	5959	(mention_id=5953|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41632	,		
41633	sie	5960	(mention_id=5954|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41634	war		
41635	nun		
41636	doch		
41637	in		
41638	ein		
41639	solches		
41640	Netz		
41641	gegangen		
41642	!		
41643	Sie	5961	(mention_id=5955|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41644	hatte		
41645	das		
41646	für		
41647	Liebe		
41648	gehalten		
41649	,		
41650	was		
41651	nur		
41652	die		
41653	gewöhnlichste		
41654	Berechnung		
41655	gewesen		
41656	war		
41657	!		
41658	Ach		
41659	,		
41660	die		
41661	Demütigung		
41662	war		
41663	ja		
41664	nichts		
41665	gegen		
41666	das		
41667	furchtbare		
41668	Gefühl		
41669	,		
41670	das		
41671	so		
41672	unheimlich		
41673	kalt		
41674	in		
41675	ihrem	5962	(mention_id=5956|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41676	Herzen		
41677	aufstieg		
41678	,		
41679	die		
41680	Pein		
41681	gekränkten		
41682	Stolzes		
41683	und		
41684	mit		
41685	ihr		
41686	der		
41687	Trotz		
41688	,		
41689	der		
41690	alte		
41691	herbe		
41692	Trotz		
41693	.		
41694	Sie	5963	(mention_id=5957|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41695	hatte		
41696	ihn		
41697	nicht		
41698	mehr		
41699	gekannt		
41700	,		
41701	sie	5964	(mention_id=5958|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41702	war		
41703	gut		
41704	gewesen		
41705	,		
41706	das		
41707	Glück		
41708	macht		
41709	so		
41710	gut		
41711	.		
41712	Und		
41713	nun		
41714	?		
41715	Und		
41716	jetzt		
41717	?		
41718	Der		
41719	Wagen		
41720	rollte		
41721	schnell		
41722	den		
41723	Berg		
41724	hinunter		
41725	dem		
41726	Hause		
41727	zu		
41728	,		
41729	und		
41730	nun		
41731	hielt		
41732	er		
41733	.		
41734	In		
41735	halber		
41736	Betäubung		
41737	stieg		
41738	sie	5965	(mention_id=5959|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41739	aus		
41740	und		
41741	stand		
41742	im		
41743	Regen		
41744	auf		
41745	der		
41746	Verandatreppe		
41747	.		
41748	Es		
41749	war		
41750	ihr	5966	(mention_id=5960|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41751	,		
41752	als		
41753	sei		
41754	sie	5967	(mention_id=5961|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41755	zum		
41756	ersten		
41757	Male		
41758	hier		
41759	.		
41760	Die		
41761	kleinen		
41762	Fenster		
41763	,		
41764	die		
41765	alten		
41766	grauen		
41767	Mauern		
41768	mit		
41769	dem		
41770	spitzen		
41771	Dach		
41772	–		
41773	wie		
41774	häßlich		
41775	,		
41776	wie		
41777	fremd		
41778	!		
41779	Die		
41780	Blütenpracht		
41781	des		
41782	Gartens		
41783	verregnet		
41784	;		
41785	verflogen		
41786	der		
41787	Zauber		
41788	,		
41789	den		
41790	Liebe		
41791	gibt		
41792	;		
41793	kahle		
41794	,		
41795	nüchterne		
41796	,		
41797	traurige		
41798	Wirklichkeit		
41799	!		
41800	Und		
41801	auf		
41802	des		
41803	Hauses	5968	
41804	Schwelle		
41805	hockte		
41806	der		
41807	Dämon		
41808	des		
41809	Eigennutzes		
41810	,		
41811	der		
41812	Berechnung		
41813	.		
41814	Sie	5969	(mention_id=5962|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41815	schritt		
41816	durch		
41817	den		
41818	Gartensaal		
41819	,		
41820	die		
41821	Treppe		
41822	hinan		
41823	und		
41824	nach		
41825	ihrem	5970	(mention_id=5963|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41826	Zimmer		
41827	.		
41828	Auf		
41829	dem		
41830	Korridor		
41831	kam		
41832	Johanne	5971	(mention_id=5964|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
41833	ihr	5972	(mention_id=5965|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41834	entgegen		
41835	.		
41836	»		
41837	Der		
41838	Herr	5973	(mention_id=5966|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41839	sind		
41840	gleich		
41841	nach		
41842	dem		
41843	Frühstück		
41844	mit		
41845	dem		
41846	Wagen		
41847	fort		
41848	«		
41849	,		
41850	berichtete		
41851	sie	5974	(mention_id=5967|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
41852	;		
41853	»		
41854	der		
41855	Herr	5975	(mention_id=5968|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41856	haben		
41857	einen		
41858	Zettel		
41859	auf		
41860	den		
41861	Nähtisch		
41862	der		
41863	gnädigen		
41864	Frau	5976	(mention_id=5969|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41865	gelegt		
41866	.		
41867	»		
41868	Ich	5977	(mention_id=5970|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41869	habe		
41870	Kopfschmerzen		
41871	,		
41872	Johanne	5978	(mention_id=5971|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
41873	,		
41874	stör		
41875	mich	5979	(mention_id=5972|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41876	nicht		
41877	weiter		
41878	«		
41879	,		
41880	sagte		
41881	sie	5980	(mention_id=5973|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41882	tonlos		
41883	.		
41884	In		
41885	ihrem	5981	(mention_id=5974|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41886	Zimmer		
41887	angekommen		
41888	,		
41889	riegelte		
41890	sie	5982	(mention_id=5975|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41891	zuerst		
41892	die		
41893	Tür		
41894	hinter		
41895	sich	5983	(mention_id=5976|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41896	zu		
41897	,		
41898	dann		
41899	die		
41900	zu		
41901	seinem	5984	(mention_id=5977|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41902	Zimmer		
41903	.		
41904	Und		
41905	nun		
41906	las		
41907	sie	5985	(mention_id=5978|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41908	den		
41909	Zettel		
41910	:		
41911	»		
41912	Das		
41913	Barometer		
41914	ist		
41915	gestiegen		
41916	,		
41917	der		
41918	Amtsrichter	5986	(mention_id=5979|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
41919	will		
41920	partout		
41921	auf		
41922	den		
41923	Brocken		
41924	.		
41925	Ich	5987	(mention_id=5980|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41926	begleite		
41927	ihn	5988	(mention_id=5981|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
41928	bis		
41929	Il		
41930	.		
41931	,		
41932	habe		
41933	dort		
41934	zu		
41935	tun		
41936	und		
41937	hoffe		
41938	nicht		
41939	allzuspät		
41940	zurück		
41941	zu		
41942	sein		
41943	.		
41944	Dein	5989	(mention_id=5982|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41945	Franz.	5990	(mention_id=5983|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
41946	«		
41947	Und		
41948	unten		
41949	ein		
41950	Postskript		
41951	des		
41952	Gastes	5991	(mention_id=5984|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
41953	:		
41954	»		
41955	Zürnen		
41956	Sie	5992	(mention_id=5985|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41957	nicht		
41958	,		
41959	gnädige		
41960	Frau	5993	(mention_id=5986|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
41961	,		
41962	ich	5994	(mention_id=5987|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
41963	gehöre		
41964	zu		
41965	denen	5995	(mention_id=5988|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
41966	,		
41967	die	5996	(mention_id=5989|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
41968	einen		
41969	Berg		
41970	nicht		
41971	sehen		
41972	können		
41973	,		
41974	ohne		
41975	das		
41976	dringende		
41977	Bedürfnis		
41978	zu		
41979	fühlen		
41980	,		
41981	hinaufzukraxeln		
41982	.		
41983	Ich	5997	(mention_id=5990|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
41984	nehme		
41985	den		
41986	Brocken		
41987	zuerst		
41988	,		
41989	um		
41990	bei		
41991	wiederkehrendem		
41992	schönen		
41993	Wetter		
41994	mit		
41995	Ruhe		
41996	seinen		
41997	Anblick		
41998	von		
41999	meinem	5998	(mention_id=5991|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
42000	Fenster		
42001	aus		
42002	ertragen		
42003	zu		
42004	können		
42005	.		
42006	Den		
42007	Franz	5999	(mention_id=5992|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42008	schicke		
42009	ich	6000	(mention_id=5993|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
42010	Ihnen	6001	(mention_id=5994|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42011	wohlbehalten		
42012	wieder		
42013	heim		
42014	.		
42015	«		
42016	Gott		
42017	sei		
42018	Dank		
42019	,		
42020	er	6002	(mention_id=5995|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42021	kam		
42022	nicht		
42023	so		
42024	bald		
42025	!		
42026	–		
42027	Aber		
42028	was		
42029	nun		
42030	?		
42031	Sie	6003	(mention_id=5996|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42032	saß		
42033	regungslos		
42034	an		
42035	ihrem	6004	(mention_id=5997|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42036	Nähtischchen		
42037	und		
42038	starrte		
42039	in		
42040	den		
42041	Garten		
42042	hinaus		
42043	,		
42044	ohne		
42045	dort		
42046	etwas		
42047	zu		
42048	sehen		
42049	.		
42050	Stunde		
42051	um		
42052	Stunde		
42053	verrann		
42054	.		
42055	Ein		
42056	paarmal		
42057	fuhr		
42058	sie	6005	(mention_id=5998|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42059	mit		
42060	der		
42061	Hand		
42062	über		
42063	die		
42064	Augen		
42065	–		
42066	sie		
42067	blieben		
42068	trocken		
42069	und		
42070	brennend		
42071	,		
42072	und		
42073	um		
42074	den		
42075	Mund		
42076	lag		
42077	ein		
42078	starker		
42079	Zug		
42080	von		
42081	Verachtung		
42082	.		
42083	Gegen		
42084	Abend		
42085	klinkte		
42086	es		
42087	an		
42088	der		
42089	Tür		
42090	.		
42091	Sie	6006	(mention_id=5999|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42092	wandte		
42093	den		
42094	Kopf		
42095	nicht		
42096	herum		
42097	.		
42098	»		
42099	Gnädige		
42100	Frau	6007	(mention_id=6000|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42101	!		
42102	«		
42103	rief		
42104	die		
42105	Dienerin	6008	(mention_id=6001|references=(entity=(entity_id=entity_0012|fullname=Johanne|gender=f)))
42106	.		
42107	Keine		
42108	Antwort		
42109	,		
42110	und		
42111	die		
42112	Schritte		
42113	draußen		
42114	entfernten		
42115	sich		
42116	.		
42117	Trudchen	6009	(mention_id=6002|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42118	Linden	6009	(mention_id=6002|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42119	stand		
42120	jetzt		
42121	auf		
42122	und		
42123	ging		
42124	zum		
42125	Schreibtisch		
42126	.		
42127	Ruhig		
42128	öffnete		
42129	sie	6010	(mention_id=6003|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42130	die		
42131	hübsche		
42132	Ledermappe		
42133	,		
42134	rückte		
42135	einen		
42136	Stuhl		
42137	heran		
42138	,		
42139	ergriff		
42140	die		
42141	Feder		
42142	und		
42143	setzte		
42144	sich	6011	(mention_id=6004|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42145	zum		
42146	Schreiben		
42147	.		
42148	Sie	6012	(mention_id=6005|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42149	hatte		
42150	lange		
42151	genug		
42152	überlegt		
42153	,		
42154	ohne		
42155	zu		
42156	stocken		
42157	kamen		
42158	die		
42159	Worte		
42160	aus		
42161	ihrer	6013	(mention_id=6006|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42162	Feder		
42163	:		
42164	»		
42165	Ich	6014	(mention_id=6007|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42166	will		
42167	Onkel	6015	(mention_id=6008|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
42168	Heinrich	6015	(mention_id=6008|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
42169	bitten		
42170	,		
42171	daß		
42172	er	6016	(mention_id=6009|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
42173	Dir	6017	(mention_id=6010|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
42174	alles		
42175	in		
42176	schonender		
42177	Weise		
42178	mitteilt		
42179	.		
42180	Ich	6018	(mention_id=6011|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
42181	selbst		
42182	könnte		
42183	nicht		
42184	ruhig		
42185	darüber		
42186	sprechen		
42187	–		
42188	es		
42189	ist		
42190	die		
42191	schmerzlichste		
42192	Enttäuschung		
