i	token	mention	gold
121505	endlich		
121506	mit		
121507	Gewalt		
121508	in		
121509	eine		
121510	einsame		
121511	Ecke		
121512	und		
121513	forderte		
121514	sein	14112	(mention_id=14302|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121515	Vertrauen		
121516	wie		
121517	die		
121518	Erfüllung		
121519	einer		
121520	Menschenpflicht		
121521	.		
121522	Das		
121523	Unglück		
121524	muß		
121525	sich		
121526	erzählen		
121527	,		
121528	sagte		
121529	der		
121530	Andere	14113	(mention_id=14303|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121531	,		
121532	es		
121533	ist		
121534	wahr		
121535	;		
121536	jeder		
121537	Weinende	14114	(mention_id=14304|references=(entity=(entity_id=generic_4845|fullname=generic_1190|gender=u|specialcase_entity=generic)))
121538	ist		
121539	dem		
121540	Concertsaal		
121541	ein		
121542	Andante		
121543	schuldig		
121544	.		
121545	Wohlan		
121546	,		
121547	mein	14115	(mention_id=14305|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121548	Herr	14116	(mention_id=14306|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121549	,		
121550	ich	14117	(mention_id=14307|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121551	war		
121552	deutscher		
121553	Offizier	14118	(mention_id=14308|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121554	,		
121555	mein	14119	(mention_id=14309|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121556	Name		
121557	ist		
121558	von		
121559	Anhorst	14120	(mention_id=14310|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121560	.		
121561	Ich	14121	(mention_id=14311|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121562	hatte		
121563	ein		
121564	Duell		
121565	mit		
121566	einem		
121567	andern		
121568	Offizier	14122	(mention_id=14312|references=(entity=(entity_id=entity_0798|fullname=Offizier mit dem Anhorst sich duelliert hat|gender=m)))
121569	,		
121570	welcher	14123	(mention_id=14313|references=(entity=(entity_id=entity_0798|fullname=Offizier mit dem Anhorst sich duelliert hat|gender=m)))
121571	die		
121572	Ehre		
121573	meiner	14124	(mention_id=14314|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121574	Frau	14125	(mention_id=14315|references=(entity=(entity_id=entity_0796|fullname=Anhorsts Frau|gender=f)))
121575	beleidigt		
121576	hatte		
121577	,		
121578	weil		
121579	sie	14126	(mention_id=14316|references=(entity=(entity_id=entity_0796|fullname=Anhorsts Frau|gender=f)))
121580	ein		
121581	armes		
121582	,		
121583	braves		
121584	Bürgermädchen	14127	(mention_id=14317|references=(entity=(entity_id=entity_0796|fullname=Anhorsts Frau|gender=f)))
121585	war		
121586	,		
121587	indeß		
121588	er	14128	(mention_id=14318|references=(entity=(entity_id=entity_0798|fullname=Offizier mit dem Anhorst sich duelliert hat|gender=m)))
121589	selbst		
121590	die		
121591	Maitresse	14129	(mention_id=14319|references=(entity=(entity_id=entity_0817|fullname=Maitresse|gender=f)))
121592	eines		
121593	Großen	14130	
121594	und		
121595	die		
121596	natürliche		
121597	Tochter	14131	(mention_id=14320|references=(entity=(entity_id=entity_0825|fullname=natürliche Tochter eines Großen|gender=f)))
121598	eines		
121599	andern		
121600	Großen	14132	
121601	geehlichet		
121602	.		
121603	Der		
121604	Ausgang		
121605	des		
121606	Duells		
121607	brachte		
121608	mich	14133	(mention_id=14321|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121609	auf		
121610	die		
121611	Festung		
121612	.		
121613	Man		
121614	verhalf		
121615	mir	14134	(mention_id=14322|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121616	zur		
121617	Flucht		
121618	,		
121619	ich	14135	(mention_id=14323|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121620	ging		
121621	mit		
121622	Frau	14136	(mention_id=14324|references=(entity=(entity_id=entity_0796|fullname=Anhorsts Frau|gender=f)))
121623	und		
121624	Kind	14137	(mention_id=14325|references=(entity=(entity_id=entity_0809|fullname=Anhorsts Kind|gender=u)))
121625	nach		
121626	Amerika		
121627	.		
121628	Aber		
121629	—		
121630	unterbrach		
121631	sich	14138	(mention_id=14326|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121632	der		
121633	Erzähler	14139	(mention_id=14327|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121634	mit		
121635	plötzlich		
121636	veränderter		
121637	Stimme		
121638	—		
121639	aber		
121640	,		
121641	mein	14140	(mention_id=14328|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121642	Herr	14141	(mention_id=14329|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121643	,		
121644	indeß		
121645	ich	14142	(mention_id=14330|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121646	so		
121647	anfange		
121648	,		
121649	wird		
121650	dort		
121651	geendet		
121652	mit		
121653	mir	14143	(mention_id=14331|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121654	.		
121655	Haben		
121656	Sie	14144	(mention_id=14332|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121657	gehört		
121658	?		
121659	schon		
121660	rief		
121661	der		
121662	Sheriff	14145	(mention_id=14333|references=(entity=(entity_id=entity_0788|fullname=Sheriff|gender=m)))
121663	das		
121664	Land		
121665	aus		
121666	,		
121667	das		
121668	ich	14146	(mention_id=14334|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121669	mit		
121670	dieser		
121671	Hornhaut		
121672	auf		
121673	den		
121674	Händen		
121675	,		
121676	das		
121677	ich	14147	(mention_id=14335|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121678	mit		
121679	dem		
121680	vierfach		
121681	erkauften		
121682	Recht		
121683	zu		
121684	kaufen		
121685	,		
121686	mein	14148	(mention_id=14336|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121687	nenne		
121688	.		
121689	Steht		
121690	Ihnen	14149	(mention_id=14337|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121691	noch		
121692	mehr		
121693	von		
121694	meiner	14150	(mention_id=14338|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121695	Geschichte		
121696	zu		
121697	Diensten		
121698	?		
121699	Moorfeld	14151	(mention_id=14339|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121700	gab		
121701	sich	14152	(mention_id=14340|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121702	die		
121703	Miene		
121704	,		
121705	die		
121706	Bitterkeit		
121707	des		
121708	Tiefverstimmten		(mention_id=14341|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121709	zu		
121710	überhören		
121711	und		
121712	sagte		
121713	mit		
121714	Wärme		
121715	:		
121716	Allerdings		
121717	,		
121718	mein	14153	(mention_id=14342|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121719	Herr	14154	(mention_id=14343|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121720	,		
121721	bitte		
121722	ich	14155	(mention_id=14344|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121723	darum		
121724	,		
121725	wenngleich		
121726	nicht		
121727	in		
121728	diesem		
121729	Augenblicke		
121730	.		
121731	Gegenwärtig		
121732	würde		
121733	ich	14156	(mention_id=14345|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121734	Ihnen	14157	(mention_id=14346|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121735	Dank		
121736	wissen		
121737	,		
121738	wenn		
121739	Sie	14158	(mention_id=14347|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121740	mir	14159	(mention_id=14348|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121741	blos		
121742	die		
121743	letzten		
121744	Ihrer	14160	(mention_id=14349|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121745	Worte		
121746	zu		
121747	erklären		
121748	so		
121749	freundlich		
121750	wären		
121751	.		
121752	Das		
121753	Land		
121754	,		
121755	worauf		
121756	Sie	14161	(mention_id=14350|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121757	gerechte		
121758	Ansprüche		
121759	haben		
121760	und		
121761	das		
121762	Ihnen	14162	(mention_id=14351|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121763	deßungeachtet		
121764	so		
121765	eben		
121766	entgehen		
121767	soll		
121768	—		
121769	wie		
121770	verhält		
121771	es		
121772	sich		
121773	damit		
121774	?		
121775	Anhorst	14163	(mention_id=14352|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121776	,		
121777	wie		
121778	wir	14164	(mention_id=14353|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))
121779	den		
121780	Deutschen	14165	(mention_id=14354|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121781	jetzt		
121782	nennen		
121783	können		
121784	,		
121785	widerstand		
121786	der		
121787	fortgesetzten		
121788	Freundlichkeit		
121789	Moorfeld's	14166	(mention_id=14355|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121790	nicht		
121791	länger		
121792	;		
121793	er	14167	(mention_id=14356|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121794	fühlte		
121795	seinen	14168	(mention_id=14357|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121796	eigenen		
121797	Culturmenschen		
121798	wieder		
121799	erwacht		
121800	in		
121801	sich	14169	(mention_id=14358|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121802	,		
121803	und		
121804	antwortete		
121805	etwas		
121806	geselliger		
121807	:		
121808	Sie	14170	(mention_id=14359|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121809	wissen		
121810	,		
121811	mein	14171	(mention_id=14360|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121812	Herr	14172	(mention_id=14361|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
121813	,		
121814	was		
121815	ein		
121816	Squatter	14173	(mention_id=14362|references=(entity=(entity_id=generic_4846|fullname=generic_1191|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121817	oder		
121818	Vorsiedler	14174	(mention_id=14363|references=(entity=(entity_id=generic_4847|fullname=generic_1192|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121819	ist		
121820	.		
121821	Er	14175	(mention_id=14364|references=(entity=(entity_id=generic_4848|fullname=generic_1193|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121822	ist		
121823	ein		
121824	Festungssträfling	14176	(mention_id=14365|references=(entity=(entity_id=generic_4849|fullname=generic_1194|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121825	im		
121826	Freien		
121827	.		
121828	Er	14177	(mention_id=14366|references=(entity=(entity_id=generic_4850|fullname=generic_1195|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121829	verrichtet		
121830	die		
121831	härtesten		
121832	aller		
121833	menschlichen		
121834	Arbeiten		
121835	,		
121836	denn		
121837	er	14178	(mention_id=14367|references=(entity=(entity_id=generic_4851|fullname=generic_1196|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121838	geht		
121839	allen		
121840	übrigen		
121841	Arbeiten		
121842	voraus		
121843	.		
121844	Mit		
121845	Axt		
121846	und		
121847	Flinte		
121848	wirft		
121849	er	14179	(mention_id=14368|references=(entity=(entity_id=generic_4852|fullname=generic_1197|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121850	sich	14180	(mention_id=14369|references=(entity=(entity_id=generic_4853|fullname=generic_1198|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121851	in		
121852	den		
121853	Ocean		
121854	der		
121855	Urwälder		
121856	und		
121857	Prairien		
121858	und		
121859	wo		
121860	er	14181	(mention_id=14370|references=(entity=(entity_id=generic_4854|fullname=generic_1199|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121861	die		
121862	Spuren		
121863	einer		
121864	Büffelherde		
121865	entdeckt		
121866	,		
121867	dort		
121868	ist		
121869	seine	14182	(mention_id=14371|references=(entity=(entity_id=generic_4855|fullname=generic_1200|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121870	Etappenstraße		
121871	;		
121872	der		
121873	folgt		
121874	er	14183	(mention_id=14372|references=(entity=(entity_id=generic_4856|fullname=generic_1201|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121875	.		
121876	Eine		
121877	Waldeinöde		
121878	links		
121879	,		
121880	eine		
121881	Graseinöde		
121882	rechts		
121883	,		
121884	und		
121885	in		
121886	der		
121887	Front		
121888	vielleicht		
121889	ein		
121890	trüber		
121891	Abfluß		
121892	von		
121893	einem		
121894	morastigen		
121895	See		
121896	—		
121897	das		
121898	ist		
121899	ihm	14184	(mention_id=14373|references=(entity=(entity_id=generic_4857|fullname=generic_1202|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121900	genug		
121901	zur		
121902	Heimath		
121903	:		
121904	den		
121905	Winkel		
121906	wählt		
121907	er	14185	(mention_id=14374|references=(entity=(entity_id=generic_4858|fullname=generic_1203|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121908	und		
121909	fragt		
121910	nichts		
121911	darnach		
121912	,		
121913	ob		
121914	er	14186	(mention_id=14375|references=(entity=(entity_id=generic_4859|fullname=generic_1204|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121915	zur		
121916	nächst-größeren		
121917	Stadt		
121918	ungefähr		
121919	so		
121920	weit		
121921	hat		
121922	,		
121923	wie		
121924	von		
121925	Basel		
121926	nach		
121927	Leipzig		
121928	.		
121929	Er	14187	(mention_id=14376|references=(entity=(entity_id=generic_4860|fullname=generic_1205|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121930	zündet		
121931	das		
121932	erste		
121933	menschliche		
121934	Licht		
121935	an		
121936	,		
121937	wo		
121938	sonst		
121939	nur		
121940	der		
121941	Blitz		
121942	in		
121943	Bäume		
121944	gezündet		
121945	hat		
121946	,		
121947	er	14188	(mention_id=14377|references=(entity=(entity_id=generic_4861|fullname=generic_1206|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121948	haut		
121949	sich	14189	(mention_id=14378|references=(entity=(entity_id=generic_4862|fullname=generic_1207|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121950	ein		
121951	paar		
121952	Schock		
121953	Eichen		
121954	um		
121955	,		
121956	welche		
121957	mit		
121958	Friedrich		(mention_id=14379|references=(entity=(entity_id=entity_0812|fullname=Friedrich von Hohenstaufen|gender=m)))
121959	von		(mention_id=14379|references=(entity=(entity_id=entity_0812|fullname=Friedrich von Hohenstaufen|gender=m)))
121960	Hohenstaufen	14190	(mention_id=14379|references=(entity=(entity_id=entity_0812|fullname=Friedrich von Hohenstaufen|gender=m)))
121961	zugleich		
121962	flaumbärtige		
121963	Kinder	14191	
121964	waren		
121965	,		
121966	er	14192	(mention_id=14380|references=(entity=(entity_id=generic_4863|fullname=generic_1208|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121967	stellt		
121968	sich	14193	(mention_id=14381|references=(entity=(entity_id=generic_4864|fullname=generic_1209|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121969	seine	14194	(mention_id=14382|references=(entity=(entity_id=generic_4865|fullname=generic_1210|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121970	rohe		
121971	Blockhütte		
121972	auf		
121973	.		
121974	Er	14195	(mention_id=14383|references=(entity=(entity_id=generic_4866|fullname=generic_1211|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121975	bricht		
121976	den		
121977	Wald		
121978	und		
121979	Prairieboden		
121980	um		
121981	,		
121982	der		
121983	mit		
121984	zahllosen		
121985	Wurzeln		
121986	wie		
121987	mit		
121988	einem		
121989	Eisendraht		
121990	durchflochten		
121991	ist		
121992	,		
121993	er	14196	(mention_id=14384|references=(entity=(entity_id=generic_4867|fullname=generic_1212|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
121994	rodet		
121995	rastlos		
121996	das		
121997	ewig		
121998	nachwuchernde		
121999	Unkraut		
122000	aus		
122001	,		
122002	er	14197	(mention_id=14385|references=(entity=(entity_id=generic_4868|fullname=generic_1213|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122003	schützt		
122004	sich	14198	(mention_id=14386|references=(entity=(entity_id=generic_4869|fullname=generic_1214|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122005	endlich		
122006	das		
122007	halbwegs		
122008	geklärte		
122009	Feld		
122010	gegen		
122011	die		
122012	wilden		
122013	Thiere		
122014	und		
122015	gegen		
122016	sein	14199	(mention_id=14387|references=(entity=(entity_id=generic_4870|fullname=generic_1215|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122017	eigenes		
122018	bald		
122019	verwilderndes		
122020	Hausthier		
122021	mit		
122022	dem		
122023	bekannten		
122024	Fenzenzaun		
122025	,		
122026	zu		
122027	welchem		
122028	Ende		
122029	er	14200	(mention_id=14388|references=(entity=(entity_id=generic_4871|fullname=generic_1216|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122030	die		
122031	gefällten		
122032	Eichen		
122033	jetzt		
122034	in		
122035	Hunderte		
122036	von		
122037	Scheitern		
122038	aushackt		
122039	.		
122040	Das		
122041	Alles		
122042	sind		
122043	gräßliche		
122044	Arbeiten		
122045	,		
122046	Herr	14201	(mention_id=14389|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
122047	.		
122048	Der		
122049	Squatter	14202	(mention_id=14390|references=(entity=(entity_id=generic_4872|fullname=generic_1217|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122050	bekommt		
122051	Hände		
122052	davon		
122053	wie		
122054	ein		
122055	Petrefact		
122056	—		
122057	sehen		
122058	Sie	14203	(mention_id=14391|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
122059	,		
122060	solche		
122061	Hände		
122062	ungefähr		
122063	.		
122064	Der		
122065	Sprecher	14204	(mention_id=14392|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122066	wies		
122067	seine	14205	(mention_id=14393|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122068	Hände		
122069	und		
122070	ließ		
122071	sie		
122072	gegen		
122073	einander		
122074	klirren		
122075	wie		
122076	Schildpatt		
122077	.		
122078	Ich	14206	(mention_id=14394|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122079	sehe		
122080	nicht		
122081	ab		
122082	,		
122083	wie		
122084	das		
122085	im		
122086	Grabe		
122087	verwesen		
122088	soll		
122089	,		
122090	setzte		
122091	er	14207	(mention_id=14395|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122092	mit		
122093	einem		
122094	tragischen		
122095	Scherze		
122096	hinzu		
122097	.		
122098	Dann		
122099	fuhr		
122100	er	14208	(mention_id=14396|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122101	fort		
122102	:		
122103	Ist		
122104	nun		
122105	das		
122106	Hauswesen		
122107	also		
122108	festgenagelt		
122109	in		
122110	den		
122111	widerspänstigen		
122112	Boden		
122113	,		
122114	sind		
122115	die		
122116	Sommerfieber		
122117	glücklich		
122118	überstanden		
122119	,		
122120	kommen		
122121	weder		
122122	Ueberschwemmungen		
122123	,		
122124	Windbrüche		
122125	,		
122126	Waldbrände		
122127	vor		
122128	,		
122129	geht		
122130	nicht		
122131	gleich		
122132	die		
122133	erste		
122134	Ernte		
122135	an		
122136	der		
122137	hessischen		
122138	Fliege		
122139	zu		
122140	Grunde		
122141	:		
122142	so		
122143	—		
122144	nun		
122145	,		
122146	so		
122147	hat		
122148	sich		
122149	eben		
122150	kein		
122151	Unglück		
122152	ereignet		
122153	,		
122154	aber		
122155	der		
122156	Vorsiedler	14209	(mention_id=14397|references=(entity=(entity_id=generic_4873|fullname=generic_1218|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122157	ist		
122158	darum		
122159	noch		
122160	nicht		
122161	sicher		
122162	in		
122163	seiner	14210	(mention_id=14398|references=(entity=(entity_id=generic_4874|fullname=generic_1219|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122164	Existenz		
122165	.		
122166	Ein		
122167	Käufer	14211	(mention_id=14399|references=(entity=(entity_id=generic_4875|fullname=generic_1220|gender=u|specialcase_entity=generic)))
122168	erscheint		
122169	,		
122170	welcher	14212	(mention_id=14400|references=(entity=(entity_id=generic_4876|fullname=generic_1221|gender=u|specialcase_entity=generic)))
122171	das		
122172	Land		
122173	,		
122174	das		
122175	bis		
122176	dahin		
122177	herrenlos		
122178	war		
122179	,		
122180	kauft		
122181	.		
122182	Der		
122183	Vorsiedler	14213	(mention_id=14401|references=(entity=(entity_id=generic_4877|fullname=generic_1222|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122184	kann		
122185	dann		
122186	gehen		
122187	,		
122188	wenn		
122189	es		
122190	dem		
122191	Käufer	14214	(mention_id=14402|references=(entity=(entity_id=generic_4878|fullname=generic_1223|gender=u|specialcase_entity=generic)))
122192	beliebt		
122193	.		
122194	Das		
122195	ist		
122196	eine		
122197	Katastrophe		
122198	,		
122199	die		
122200	er	14215	(mention_id=14403|references=(entity=(entity_id=generic_4879|fullname=generic_1224|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122201	früher		
122202	oder		
122203	später		
122204	über		
122205	sich	14216	
122206	ergehen		
122207	lassen		
122208	muß		
122209	.		
122210	Freilich		
122211	gibt's		
122212	eine		
122213	Partei		(mention_id=14404|references=(entity=(entity_id=entity_0794|fullname=freesoolers|gender=u|specialcase_entity=group)))
122214	,		
122215	die		
122216	free-soolers		(mention_id=14405|references=(entity=(entity_id=entity_0794|fullname=freesoolers|gender=u|specialcase_entity=group)))
122217	,		
122218	welche		(mention_id=14406|references=(entity=(entity_id=entity_0794|fullname=freesoolers|gender=u|specialcase_entity=group)))
122219	den		
122220	Grundsatz		
122221	aufstellt		
122222	:		
122223	amerikanischer		
122224	Boden		
122225	werde		
122226	durch		
122227	Arbeit		
122228	,		
122229	nicht		
122230	durch		
122231	Geld		
122232	erworben		
122233	.		
122234	Diese		
122235	Partei		(mention_id=14407|references=(entity=(entity_id=entity_0794|fullname=freesoolers|gender=u|specialcase_entity=group)))
122236	würde		
122237	dem		
122238	Vorsiedler	14217	(mention_id=14408|references=(entity=(entity_id=generic_4880|fullname=generic_1225|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122239	das		
122240	Land		
122241	als		
122242	Eigenthum		
122243	zusprechen		
122244	.		
122245	Aber		
122246	ihre		(mention_id=14409|references=(entity=(entity_id=entity_0794|fullname=freesoolers|gender=u|specialcase_entity=group)))
122247	Politik		
122248	hat		
122249	noch		
122250	nicht		
122251	die		
122252	Majorität		
122253	.		
122254	Bis		
122255	dahin		
122256	kann		
122257	jeder		
122258	Vorsiedler	14218	(mention_id=14410|references=(entity=(entity_id=generic_4881|fullname=generic_1226|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122259	ausgekauft		
122260	werden		
122261	und		
122262	Alles		
122263	,		
122264	was		
122265	ihm	14219	(mention_id=14411|references=(entity=(entity_id=generic_4882|fullname=generic_1227|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122266	der		
122267	Congreß		
122268	als		
122269	jus		
122270	primae		
122271	occupationis		
122272	zu		
122273	bewilligen		
122274	für		
122275	gut		
122276	findet		
122277	,		
122278	das		
122279	ist		
122280	das		
122281	Recht		
122282	des		
122283	Vorkaufs		
122284	.		
122285	Aber		
122286	selbst		
122287	diese		
122288	kleine		
122289	Wohlthat		
122290	,		
122291	von		
122292	der		
122293	Gesetzgebung		
122294	gewährt		
122295	,		
122296	wird		
122297	von		
122298	den		
122299	Gesetzgebern	14220	(mention_id=14412|references=(entity=(entity_id=generic_4883|fullname=generic_1228|gender=u|specialcase_entity=generic)))
122300	,		
122301	nämlich		
122302	vom		
122303	Volke	14221	(mention_id=14413|references=(entity=(entity_id=generic_4884|fullname=generic_1229|gender=u|specialcase_entity=generic)))
122304	selbst		
122305	,		
122306	wieder		
122307	illusorisch		
122308	gemacht		
122309	.		
122310	Ein		
122311	Beispiel		
122312	davon		
122313	sehen		
122314	Sie	14222	(mention_id=14414|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
122315	an		
122316	mir	14223	(mention_id=14415|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122317	.		
122318	Nachdem		
122319	ich	14224	(mention_id=14416|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122320	in		
122321	verschiedenen		
122322	Städten		
122323	meinen	14225	(mention_id=14417|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122324	Wohlstand		
122325	gegründet		
122326	,		
122327	aber		
122328	dem		
122329	großen		
122330	und		
122331	kleinen		
122332	Krieg		
122333	der		
122334	Yankee		
122335	Tricks		
122336	stets		
122337	wieder		
122338	erlegen		
122339	war		
122340	,		
122341	gab		
122342	ich	14226	(mention_id=14418|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122343	den		
122344	ungleichen		
122345	Kampf		
122346	endlich		
122347	auf		
122348	und		
122349	vergrub		
122350	meinen	14227	(mention_id=14419|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
122351	Ekel		
122352	vor		
122353	diesem		
122354	Volke	14228	(mention_id=14420|references=(entity=(entity_id=generic_4885|fullname=generic_1230|gender=u|specialcase_entity=generic)))
122355	in		
122356	diese		
122357	Waldeinöde		
