i	token	mention	gold
80429	wie		
80430	ein		
80431	Stern		
80432	,		
80433	der		
80434	vom		
80435	Himmel		
80436	fällt		
80437	,		
80438	über		
80439	ihre	10573	(mention_id=10489|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80440	Häupter		
80441	weg		
80442	.		
80443	Sie	10574	(mention_id=10490|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80444	wähnten		
80445	,		
80446	sie	10575	(mention_id=10491|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80447	glaubten		
80448	einander	10576	(mention_id=10492|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80449	anzugehören		
80450	;		
80451	sie	10577	(mention_id=10493|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80452	wechselten		
80453	zum		
80454	erstenmal		
80455	entschiedene		
80456	,		
80457	freie		
80458	Küsse		
80459	und		
80460	trennten		
80461	sich	10578	(mention_id=10494|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80462	gewaltsam		
80463	und		
80464	schmerzlich		
80465	.		
80466	Die		
80467	Sonne		
80468	war		
80469	untergegangen		
80470	,		
80471	und		
80472	es		
80473	dämmerte		
80474	schon		
80475	und		
80476	duftete		
80477	feucht		
80478	um		
80479	den		
80480	See		
80481	.		
80482	Ottilie	10579	(mention_id=10495|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80483	stand		
80484	verwirrt		
80485	und		
80486	bewegt		
80487	;		
80488	sie	10580	(mention_id=10496|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80489	sah		
80490	nach		
80491	dem		
80492	Berghause		
80493	hinüber		
80494	und		
80495	glaubte		
80496	Charlottens	10581	(mention_id=10497|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
80497	weißes		
80498	Kleid		
80499	auf		
80500	dem		
80501	Altan		
80502	zu		
80503	sehen		
80504	.		
80505	Der		
80506	Umweg		
80507	war		
80508	groß		
80509	am		
80510	See		
80511	hin		
80512	;		
80513	sie	10582	(mention_id=10498|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80514	kannte		
80515	Charlottens	10583	(mention_id=10499|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
80516	ungeduldiges		
80517	Harren		
80518	nach		
80519	dem		
80520	Kinde	10584	(mention_id=10500|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80521	.		
80522	Die		
80523	Platanen		
80524	sieht		
80525	sie	10585	(mention_id=10501|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80526	gegen		
80527	sich	10586	(mention_id=10502|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80528	über		
80529	,		
80530	nur		
80531	ein		
80532	Wasserraum		
80533	trennt		
80534	sie	10587	
80535	von		
80536	dem		
80537	Pfade		
80538	,		
80539	der		
80540	sogleich		
80541	zu		
80542	dem		
80543	Gebäude		
80544	hinaufführt		
80545	.		
80546	Mit		
80547	Gedanken		
80548	ist		
80549	sie	10588	(mention_id=10503|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80550	schon		
80551	drüben		
80552	wie		
80553	mit		
80554	den		
80555	Augen		
80556	.		
80557	Die		
80558	Bedenklichkeit		
80559	,		
80560	mit		
80561	dem		
80562	Kinde	10589	(mention_id=10504|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80563	sich	10590	(mention_id=10505|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80564	aufs		
80565	Wasser		
80566	zu		
80567	wagen		
80568	,		
80569	verschwindet		
80570	in		
80571	diesem		
80572	Drange		
80573	.		
80574	Sie	10591	(mention_id=10506|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80575	eilt		
80576	nach		
80577	dem		
80578	Kahn		
80579	,		
80580	sie	10592	(mention_id=10507|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80581	fühlt		
80582	nicht		
80583	,		
80584	daß		
80585	ihr	10593	(mention_id=10508|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80586	Herz		
80587	pocht		
80588	,		
80589	daß		
80590	ihre	10594	(mention_id=10509|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80591	Füße		
80592	schwanken		
80593	,		
80594	daß		
80595	ihr	10595	(mention_id=10510|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80596	die		
80597	Sinne		
80598	zu		
80599	vergehen		
80600	drohn		
80601	.		
80602	Sie	10596	(mention_id=10511|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80603	springt		
80604	in		
80605	den		
80606	Kahn		
80607	,		
80608	ergreift		
80609	das		
80610	Ruder		
80611	und		
80612	stößt		
80613	ab		
80614	.		
80615	Sie	10597	(mention_id=10512|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80616	muß		
80617	Gewalt		
80618	brauchen		
80619	,		
80620	sie	10598	(mention_id=10513|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80621	wiederholt		
80622	den		
80623	Stoß		
80624	,		
80625	der		
80626	Kahn		
80627	schwankt		
80628	und		
80629	gleitet		
80630	eine		
80631	Strecke		
80632	seewärts		
80633	.		
80634	Auf		
80635	dem		
80636	linken		
80637	Arme		
80638	das		
80639	Kind	10599	(mention_id=10514|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80640	,		
80641	in		
80642	der		
80643	linken		
80644	Hand		
80645	das		
80646	Buch		
80647	,		
80648	in		
80649	der		
80650	rechten		
80651	das		
80652	Ruder		
80653	,		
80654	schwankt		
80655	auch		
80656	sie	10600	(mention_id=10515|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80657	und		
80658	fällt		
80659	in		
80660	den		
80661	Kahn		
80662	.		
80663	Das		
80664	Ruder		
80665	entfährt		
80666	ihr	10601	(mention_id=10516|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80667	nach		
80668	der		
80669	einen		
80670	Seite		
80671	und		
80672	,		
80673	wie		
80674	sie	10602	(mention_id=10517|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80675	sich	10603	(mention_id=10518|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80676	erhalten		
80677	will		
80678	,		
80679	Kind	10604	(mention_id=10519|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80680	und		
80681	Buch		
80682	nach		
80683	der		
80684	andern		
80685	,		
80686	alles		
80687	ins		
80688	Wasser		
80689	.		
80690	Sie	10605	(mention_id=10520|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80691	ergreift		
80692	noch		
80693	des		
80694	Kindes	10606	(mention_id=10521|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80695	Gewand		
80696	;		
80697	aber		
80698	ihre	10607	(mention_id=10522|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80699	unbequeme		
80700	Lage		
80701	hindert		
80702	sie	10608	(mention_id=10523|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80703	selbst		
80704	am		
80705	Aufstehen		
80706	.		
80707	Die		
80708	freie		
80709	rechte		
80710	Hand		
80711	ist		
80712	nicht		
80713	hinreichend		
80714	sich	10609	
80715	umzuwenden		
80716	,		
80717	sich	10610	
80718	aufzurichten		
80719	;		
80720	endlich		
80721	gelingts		
80722	,		
80723	sie	10611	(mention_id=10524|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80724	zieht		
80725	das		
80726	Kind	10612	(mention_id=10525|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80727	aus		
80728	dem		
80729	Wasser		
80730	,		
80731	aber		
80732	seine	10613	(mention_id=10526|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80733	Augen		
80734	sind		
80735	geschlossen		
80736	,		
80737	es	10614	(mention_id=10527|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80738	hat		
80739	aufgehört		
80740	zu		
80741	atmen		
80742	.		
80743	In		
80744	dem		
80745	Augenblicke		
80746	kehrt		
80747	ihre	10615	(mention_id=10528|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80748	ganze		
80749	Besonnenheit		
80750	zurück		
80751	,		
80752	aber		
80753	um		
80754	desto		
80755	größer		
80756	ist		
80757	ihr	10616	(mention_id=10529|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80758	Schmerz		
80759	.		
80760	Der		
80761	Kahn		
80762	treibt		
80763	fast		
80764	in		
80765	der		
80766	Mitte		
80767	des		
80768	Sees		
80769	,		
80770	das		
80771	Ruder		
80772	schwimmt		
80773	fern		
80774	,		
80775	sie	10617	(mention_id=10530|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80776	erblickt		
80777	niemanden		
80778	am		
80779	Ufer		
80780	,		
80781	und		
80782	auch		
80783	was		
80784	hätte		
80785	es		
80786	ihr	10618	(mention_id=10531|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80787	geholfen		
80788	,		
80789	jemanden		
80790	zu		
80791	sehen		
80792	!		
80793	Von		
80794	allem		
80795	abgesondert		
80796	,		
80797	schwebt		
80798	sie	10619	(mention_id=10532|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80799	auf		
80800	dem		
80801	treulosen		
80802	,		
80803	unzugänglichen		
80804	Elemente		
80805	.		
80806	Sie	10620	(mention_id=10533|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80807	sucht		
80808	Hülfe		
80809	bei		
80810	sich	10621	(mention_id=10534|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80811	selbst		
80812	.		
80813	So		
80814	oft		
80815	hatte		
80816	sie	10622	(mention_id=10535|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80817	von		
80818	Rettung		
80819	der		
80820	Ertrunkenen	10623	
80821	gehört		
80822	.		
80823	Noch		
80824	am		
80825	Abend		
80826	ihres	10624	(mention_id=10536|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80827	Geburtstags		
80828	hatte		
80829	sie	10625	(mention_id=10537|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80830	es		
80831	erlebt		
80832	.		
80833	Sie	10626	(mention_id=10538|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80834	entkleidet		
80835	das		
80836	Kind	10627	(mention_id=10539|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80837	und		
80838	trocknets		
80839	mit		
80840	ihrem	10628	(mention_id=10540|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80841	Musselingewand		
80842	.		
80843	Sie	10629	(mention_id=10541|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80844	reißt		
80845	ihren	10630	(mention_id=10542|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80846	Busen		
80847	auf		
80848	und		
80849	zeigt		
80850	ihn		
80851	zum		
80852	erstenmal		
80853	dem		
80854	freien		
80855	Himmel		
80856	;		
80857	zum		
80858	erstenmal		
80859	drückt		
80860	sie	10631	(mention_id=10543|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80861	ein		
80862	Lebendiges		
80863	an		
80864	ihre	10632	(mention_id=10544|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80865	reine		
80866	nackte		
80867	Brust		
80868	,		
80869	ach		
80870	!		
80871	und		
80872	kein		
80873	Lebendiges		
80874	.		
80875	Die		
80876	kalten		
80877	Glieder		
80878	des		
80879	unglücklichen		
80880	Geschöpfs	10633	(mention_id=10545|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80881	verkälten		
80882	ihren	10634	(mention_id=10546|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80883	Busen		
80884	bis		
80885	ins		
80886	innerste		
80887	Herz		
80888	.		
80889	Unendliche		
80890	Tränen		
80891	entquellen		
80892	ihren	10635	(mention_id=10547|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80893	Augen		
80894	und		
80895	erteilen		
80896	der		
80897	Oberfläche		
80898	des		
80899	Erstarrten		
80900	einen		
80901	Schein		
80902	von		
80903	Wärme		
80904	und		
80905	Leben		
80906	.		
80907	Sie	10636	(mention_id=10548|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80908	läßt		
80909	nicht		
80910	nach		
80911	,		
80912	sie	10637	(mention_id=10549|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80913	überhüllt		
80914	es		(mention_id=10550|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80915	mit		
80916	ihrem	10638	(mention_id=10551|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80917	Schal		
80918	,		
80919	und		
80920	durch		
80921	Streicheln		
80922	,		
80923	Andrücken		
80924	,		
80925	Anhauchen		
80926	,		
80927	Küssen		
80928	,		
80929	Tränen		
80930	glaubt		
80931	sie	10639	(mention_id=10552|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80932	jene		
80933	Hülfsmittel		
80934	zu		
80935	ersetzen		
80936	,		
80937	die		
80938	ihr	10640	(mention_id=10553|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80939	in		
80940	dieser		
80941	Abgeschnittenheit		
80942	versagt		
80943	sind		
80944	.		
80945	Alles		
80946	vergebens		
80947	!		
80948	Ohne		
80949	Bewegung		
80950	liegt		
80951	das		
80952	Kind	10641	(mention_id=10554|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80953	in		
80954	ihren	10642	(mention_id=10555|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80955	Armen		
80956	,		
80957	ohne		
80958	Bewegung		
80959	steht		
80960	der		
80961	Kahn		
80962	auf		
80963	der		
80964	Wasserfläche		
80965	;		
80966	aber		
80967	auch		
80968	hier		
80969	läßt		
80970	ihr	10643	(mention_id=10556|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80971	schönes		
80972	Gemüt		
80973	sie	10644	(mention_id=10557|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80974	nicht		
80975	hülflos		
80976	.		
80977	Sie	10645	(mention_id=10558|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80978	wendet		
80979	sich	10646	(mention_id=10559|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80980	nach		
80981	oben		
80982	.		
80983	Knieend		
80984	sinkt		
80985	sie	10647	(mention_id=10560|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
80986	in		
80987	dem		
80988	Kahne		
80989	nieder		
80990	und		
80991	hebt		
80992	das		
80993	erstarrte		
80994	Kind	10648	(mention_id=10561|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
80995	mit		
80996	beiden		
80997	Armen		
80998	über		
80999	ihre	10649	(mention_id=10562|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81000	unschuldige		
81001	Brust		
81002	,		
81003	die		
81004	an		
81005	Weiße		
81006	und		
81007	leider		
81008	auch		
81009	an		
81010	Kälte		
81011	dem		
81012	Marmor		
81013	gleicht		
81014	.		
81015	Mit		
81016	feuchtem		
81017	Blick		
81018	sieht		
81019	sie	10650	(mention_id=10563|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81020	empor		
81021	und		
81022	ruft		
81023	Hülfe		
81024	von		
81025	daher		
81026	,		
81027	wo		
81028	ein		
81029	zartes		
81030	Herz		
81031	die		
81032	größte		
81033	Fülle		
81034	zu		
81035	finden		
81036	hofft		
81037	,		
81038	wenn		
81039	es		
81040	überall		
81041	mangelt		
81042	.		
81043	Auch		
81044	wendet		
81045	sie	10651	(mention_id=10564|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81046	sich	10652	(mention_id=10565|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
81047	nicht		
81048	vergebens		
81049	zu		
81050	den		
81051	Sternen		
81052	,		
81053	die		
81054	schon		
81055	einzeln		
81056	hervorzublinken		
81057	anfangen		
81058	.		
81059	Ein		
81060	sanfter		
81061	Wind		
81062	erhebt		
81063	sich		
81064	und		
81065	treibt		
81066	den		
81067	Kahn		
81068	nach		
81069	den		
81070	Platanen		
81071	.		
