i	token	mention	gold
2082	Bothe		(mention_id=306|references=(entity=(entity_id=entity_0009|fullname=Bote|gender=m)))
2083	zu		
2084	hören		
2085	.		
2086	Halb		
2087	vier		
2088	Uhr		
2089	war		
2090	er		(mention_id=307|references=(entity=(entity_id=entity_0009|fullname=Bote|gender=m)))
2091	weggeritten		
2092	,		
2093	jetzt		
2094	repetirte		
2095	meine	297	(mention_id=308|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2096	Uhr		
2097	–		
2098	wie		
2099	?		
2100	sollte		
2101	sie		
2102	unrecht		
2103	gehen		
2104	?		
2105	–		
2106	erst		
2107	vier		
2108	!!		
2109	–		
2110	ach		
2111	!		
2112	das		
2113	begriff		
2114	ich	298	(mention_id=309|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2115	nun		
2116	wohl		
2117	:		
2118	vor		
2119	einer		
2120	Stunde		
2121	war		
2122	keine		
2123	Antwort		
2124	zu		
2125	hoffen		
2126	.		
2127	Unmuthsvoll		
2128	streckte		
2129	ich	299	(mention_id=310|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2130	mich	300	(mention_id=311|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2131	auf		
2132	das		
2133	Sopha		
2134	,		
2135	und		
2136	der		
2137	junge		
2138	Despot	301	(mention_id=312|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2139	,		
2140	welcher	302	(mention_id=313|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2141	vor		
2142	einigen		
2143	Augenblicken		
2144	der		
2145	Sonne		
2146	gebiethen		
2147	wollte		
2148	;		
2149	lag		
2150	nun		
2151	bald		
2152	vom		
2153	Schlummer		
2154	überwunden		
2155	,		
2156	seiner	303	(mention_id=314|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2157	Stärke		
2158	,		
2159	wie		
2160	seiner	304	(mention_id=315|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2161	Schwäche		
2162	sich		(mention_id=316|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2163	nicht		
2164	mehr		
2165	bewußt		
2166	.		
2167	Als		
2168	ich	305	(mention_id=317|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2169	erwachte		
2170	,		
2171	sah		
2172	ich	306	(mention_id=318|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2173	meine	307	(mention_id=319|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2174	Tante	308	(mention_id=320|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2175	mit		
2176	einem		
2177	offnen		
2178	Briefe		
2179	an		
2180	meiner	309	(mention_id=321|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2181	Seite		
2182	sitzen		
2183	.		
2184	»		
2185	Sie	310	(mention_id=322|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)),(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
2186	haben		
2187	?		
2188	«		
2189	–		
2190	fragte		
2191	ich	311	(mention_id=323|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2192	–		
2193	und		
2194	streckte		
2195	die		
2196	Hand		
2197	zitternd		
2198	nach		
2199	dem		
2200	Briefe		
2201	aus		
2202	.		
2203	–		
2204	»		
2205	Ja		
2206	,		
2207	sie	312	(mention_id=324|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2208	haben		
2209	es		
2210	angenommen		
2211	«		
2212	–		
2213	fiel		
2214	meine	313	(mention_id=325|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2215	Tante	314	(mention_id=326|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2216	ein		
2217	–		
2218	»		
2219	aber		
2220	mit		
2221	einer		
2222	Bedingung		
2223	.		
2224	«		
2225	»		
2226	O		
2227	alle		
2228	mögliche		
2229	!		
2230	alle		
2231	mögliche		
2232	Bedingungen		
2233	«		
2234	–		
2235	rief		
2236	ich	315	(mention_id=327|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2237	,		
2238	und		
2239	sprang		
2240	vom		
2241	Sopha		
2242	auf		
2243	.		
2244	Die		
2245	Tante	316	(mention_id=328|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2246	.		
2247	Es		
2248	wird		
2249	dir	317	(mention_id=329|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2250	schwer		
2251	werden		
2252	,		
2253	lieber		
2254	Gustav	318	(mention_id=330|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2255	–		
2256	aber		
2257	es		
2258	ist		
2259	nun		
2260	einmahl		
2261	nicht		
2262	anders		
2263	.		
2264	Ich	319	(mention_id=331|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2265	.		
2266	Was		
2267	?		
2268	um		
2269	Gottes		
2270	willen		
2271	!		
2272	was		
2273	wird		
2274	mir	320	(mention_id=332|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2275	schwer		
2276	werden		
2277	?		
2278	Sie	321	(mention_id=333|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2279	.		
2280	Sie	322	(mention_id=334|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2281	nicht		
2282	zu		
2283	sehn		
2284	.		
2285	Ich	323	(mention_id=335|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2286	.		
2287	Sie	324	(mention_id=336|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2288	nicht		
2289	zu		
2290	sehen		
2291	!		
2292	–		
2293	wie		
2294	,		
2295	haben		
2296	Sie	325	(mention_id=337|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2297	recht		
2298	gelesen		
2299	?		
2300	sieht		
2301	das		
2302	da		
2303	?		
2304	Sie	326	(mention_id=338|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2305	.		
2306	Lies		
2307	selbst		
2308	.		
2309	Wie		
2310	ich	327	(mention_id=339|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2311	dir	328	(mention_id=340|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2312	sage		
2313	:		
2314	nur		
2315	unter		
2316	dieser		
2317	Bedingung		
2318	.		
2319	»		
2320	Ach		
2321	ich	329	(mention_id=341|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2322	bin		
2323	verloren		
2324	!		
2325	ich	330	(mention_id=342|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2326	bin		
2327	ein		
2328	unglücklicher		
2329	Mensch	331	
2330	!		
2331	«		
2332	–		
2333	Mit		
2334	diesen		
2335	Ausrufungen		
2336	übertäubte		
2337	ich	332	(mention_id=343|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2338	jetzt		
2339	alle		
2340	Trostgründe		
2341	meiner	333	(mention_id=344|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2342	Tante	334	(mention_id=345|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2343	.		
2344	Doch		
2345	endlich		
2346	legte		
2347	sich		
2348	der		
2349	Sturm		
2350	,		
2351	ich	335	(mention_id=346|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2352	fing		
2353	an		
2354	mich	336	(mention_id=347|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2355	zu		
2356	sammeln		
2357	,		
2358	und		
2359	sah		
2360	nun		
2361	freilich		
2362	wohl		
2363	ein		
2364	:		
2365	daß		
2366	meine	337	(mention_id=348|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2367	Lage		
2368	bey		
2369	weitem		
2370	nicht		
2371	so		
2372	hoffnungslos		
2373	war		
2374	;		
2375	als		
2376	sie		
2377	es		
2378	anfangs		
2379	geschienen		
2380	hatte		
2381	,		
2382	daß		
2383	sich		
2384	noch		
2385	mancher		
2386	bedeutender		
2387	Vortheil		
2388	von		
2389	Mariens	338	(mention_id=349|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2390	Nähe		
2391	ziehen		
2392	ließe		
2393	,		
2394	und		
2395	daß		
2396	es		
2397	nichts		
2398	weniger		
2399	als		
2400	unmöglich		
2401	seyn		
2402	würde		
2403	,		
2404	sie	339	(mention_id=350|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2405	zu		
2406	sehen		
2407	;		
2408	ohne		
2409	von		
2410	ihr	340	(mention_id=351|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2411	gesehen		
2412	zu		
2413	werden		
2414	.		
2415	Das		
2416	unterscheidentste		
2417	Kennzeichen		
2418	der		
2419	ersten		
2420	,		
2421	so		
2422	wie		
2423	der		
2424	wahren		
2425	Liebe		
2426	–		
2427	vielleicht		
2428	sind		
2429	diese		
2430	beyden		
2431	Worte		
2432	gleichbedeutend		
2433	–		
2434	ist		
2435	Genügsamkeit		
2436	.		
2437	Es		
2438	bedurfte		
2439	nichts		
2440	als		
2441	die		
2442	Hoffnung		
2443	,		
2444	Marien	341	(mention_id=352|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2445	sehen		
2446	und		
2447	beobachten		
2448	zu		
2449	können		
2450	;		
2451	um		
2452	den		
2453	schwärzesten		
2454	Unmuth		
2455	durch		
2456	die		
2457	beseeligendste		
2458	Phantasie		
2459	zu		
2460	verdrängen		
2461	.		
2462	Den		
2463	folgenden		
2464	Abend		
2465	wollten		
2466	die		
2467	Frauenzimmer	342	(mention_id=353|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2468	nach		
2469	dem		
2470	Pachtergütchen		
2471	abgehen		
2472	:		
2473	ich	343	(mention_id=354|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2474	eilte		
2475	daher		
2476	,		
2477	mich	344	(mention_id=355|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2478	noch		
2479	zuvor		
2480	an		
2481	dem		
2482	Anblicke		
2483	der		
2484	Zimmer		
2485	zu		
2486	laben		
2487	,		
2488	welche		
2489	nun		
2490	bald		
2491	alle		
2492	meine	345	(mention_id=356|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2493	Wünsche		
2494	in		
2495	sich		
2496	schließen		
2497	sollten		
2498	.		
2499	Meine	346	(mention_id=357|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2500	Tante	347	(mention_id=358|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2501	machte		
2502	alle		
2503	Vorkehrungen		
2504	zur		
2505	Einrichtung		
2506	des		
2507	kleinen		
2508	Hauses		
2509	:		
2510	aber		
2511	ob		
2512	ich	348	(mention_id=359|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2513	gleich		
2514	jetzt		
2515	zum		
2516	ersten		
2517	Mahl		
2518	etwas		
2519	der		
2520	Dankbarkeit		
2521	ähnliches		
2522	für		
2523	sie	349	(mention_id=360|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2524	empfand		
2525	;		
2526	so		
2527	war		
2528	es		
2529	mir	350	(mention_id=361|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2530	dennoch		
2531	nicht		
2532	möglich		
2533	,		
2534	meine	351	(mention_id=362|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2535	Begierde		
2536	bis		
2537	zu		
2538	ihrer	352	(mention_id=363|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2539	Abreise		
2540	bezähmen		
2541	zu		
2542	können		
2543	,		
2544	und		
2545	ich	353	(mention_id=364|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2546	sprengte		
2547	vom		
2548	Hofe		
2549	,		
2550	noch		
2551	ehe		
2552	ihr	354	(mention_id=365|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2553	Wagen		
2554	vorgefahren		
2555	war		
2556	.		
2557	Siebentes		
2558	Kapitel		
2559	»		
2560	Die		
2561	Kammer		
2562	linker		
2563	Hand		
2564	,		
2565	«		
2566	hatte		
2567	mir	355	(mention_id=366|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2568	meine	356	(mention_id=367|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2569	Tante	357	(mention_id=368|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2570	gesagt		
2571	.		
2572	Jetzt		
2573	stand		
2574	ich	358	(mention_id=369|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2575	in		
2576	der		
2577	Kammer		
2578	.		
2579	Ach		
2580	,		
2581	Marie	359	(mention_id=370|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2582	sollte		
2583	sie		
2584	bewohnen		
2585	!		
2586	–		
2587	hier		
2588	ein		
2589	Clavier		
2590	,		
2591	dort		
2592	ein		
2593	Sopha		
2594	,		
2595	gegenüber		
2596	ein		
2597	grünes		
2598	,		
2599	seidnes		
2600	Bettchen		
2601	.		
2602	Lange		
2603	schon		
2604	hatte		
2605	ich	360	(mention_id=371|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2606	es		
2607	mit		
2608	trunknem		
2609	Auge		
2610	betrachtet		
2611	–		
2612	endlich		
2613	wagte		
2614	ich	361	(mention_id=372|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2615	es		
2616	,		
2617	mich	362	(mention_id=373|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2618	zu		
2619	nähern		
2620	,		
2621	die		
2622	Vorhänge		
2623	zu		
2624	öffnen		
2625	,		
2626	und		
2627	–		
2628	plötzlich		
2629	von		
2630	einer		
2631	Menge		
2632	unbekannter		
2633	Empfindungen		
2634	ergriffen		
2635	–		
2636	sank		
2637	ich	363	(mention_id=374|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2638	mit		
2639	einem		
2640	Strohme		
2641	von		
2642	Thränen		
2643	darauf		
2644	hin		
2645	.		
2646	Ach		
2647	,		
2648	welche		
2649	Thränen		
2650	!		
2651	–		
2652	gehörten		
2653	sie		
2654	dem		
2655	Schmerze		
2656	?		
2657	dem		
2658	Entzücken		
2659	?		
2660	–		
2661	Ihr	364	
2662	,		
2663	die		(mention_id=375|references=(entity=(entity_id=generic_0136|fullname=generic_0015|gender=u|specialcase_entity=generic)))
2664	ihr	365	(mention_id=376|references=(entity=(entity_id=generic_0137|fullname=generic_0016|gender=u|specialcase_entity=generic)))
2665	die		
2666	wahre		
2667	Liebe		
2668	kanntet		
2669	,		
2670	ihr	366	(mention_id=377|references=(entity=(entity_id=generic_0138|fullname=generic_0017|gender=u|specialcase_entity=generic)))
2671	mögt		
2672	entscheiden		
2673	.		
2674	Das		
2675	Geräusch		
2676	eines		
2677	Wagens		
2678	weckte		
2679	mich	367	(mention_id=378|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2680	endlich		
2681	aus		
2682	meinem	368	(mention_id=379|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2683	Taumel		
2684	.		
2685	Es		
2686	war		
2687	meine	369	(mention_id=380|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2688	Tante	370	(mention_id=381|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2689	,		
2690	die	371	(mention_id=382|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
2691	,		
2692	mit		
2693	einer		
2694	wirklich		
2695	rührenden		
2696	Sorgfalt		
2697	nun		
2698	alles		
2699	anwendete		
2700	,		
2701	das		
2702	einfache		
2703	Häuschen		
2704	zu		
2705	einem		
2706	kleinen		
2707	Elysium		
2708	umzubilden		
2709	.		
2710	Indessen		
2711	durchlief		
2712	ich	372	(mention_id=383|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2713	das		
2714	ganze		
2715	Gebieth		
2716	,		
2717	umarmte		
2718	den		
2719	Pachter	373	(mention_id=384|references=(entity=(entity_id=entity_0010|fullname=Pächter|gender=m)))
2720	,		
2721	seine	374	(mention_id=385|references=(entity=(entity_id=entity_0010|fullname=Pächter|gender=m)))
2722	Frau	375	(mention_id=386|references=(entity=(entity_id=entity_0014|fullname=Frau des Pächters|gender=f)))
2723	,		
2724	und		
2725	alles		
2726	,		
2727	was		
2728	mir	376	(mention_id=387|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2729	in		
2730	den		
2731	Weg		
2732	kam		
2733	,		
2734	beschenkte		
2735	die		
2736	Kinder	377	(mention_id=388|references=(entity=(entity_id=entity_0016|fullname=Kinder|gender=u|specialcase_entity=group)))
2737	,		
2738	liebkosete		
2739	dem		
2740	Hunde		
2741	,		
2742	lachte		
2743	und		
2744	weinte		
2745	,		
2746	fragte		
2747	,		
2748	und		
2749	hörte		
2750	keine		
2751	einzige		
2752	Antwort		
2753	.		
2754	Ach		
2755	,		
2756	ich	378	(mention_id=389|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2757	war		
2758	glücklich		
2759	,		
2760	unaussprechlich		
2761	glücklich		
2762	!		
2763	was		
2764	kann		
2765	man		
2766	mehr		
2767	seyn		
2768	?		
2769	–		
2770	Aber		
2771	nun		
2772	kam		
2773	es		
2774	darauf		
2775	an		
2776	,		
2777	einen		
2778	Ort		
2779	aufzufinden		
2780	,		
2781	von		
2782	welchem		
2783	aus		
2784	ich	379	(mention_id=390|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2785	Marie	380	(mention_id=391|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2786	beobachten		
2787	könnte		
2788	.		
2789	Nach		
2790	langem		
2791	Suchen		
2792	fiel		
2793	meine	381	(mention_id=392|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2794	Wahl		
2795	auf		
2796	eine		
2797	große		
2798	dickbelaubte		
2799	Eiche		
2800	,		
2801	Mariens	382	(mention_id=393|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2802	Zimmer		
2803	gegen		
2804	über		
2805	.		
2806	Zwar		
2807	trennte		
2808	sie		
2809	ein		
2810	Bach		
2811	von		
2812	dem		
2813	Häuschen		
2814	,		
2815	aber		
2816	ich	383	(mention_id=394|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2817	konnte		
2818	von		
2819	ihrem		
2820	Gipfel		
2821	den		
2822	Garten		
2823	und		
2824	beynahe		
2825	das		
2826	ganze		
2827	Gütchen		
2828	übersehen		
2829	.		
2830	Mehr		
2831	als		
2832	einmal		
2833	bestieg		
2834	ich	384	(mention_id=395|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2835	sie		
2836	,		
2837	und		
2838	berauschte		
2839	mich	385	(mention_id=396|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2840	in		
2841	der		
2842	reinen		
2843	Lust		
2844	,		
2845	die		
2846	ihre		
2847	Zweige		
2848	belebte		
2849	.		
2850	Je		
2851	höher		
2852	ich	386	(mention_id=397|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2853	stieg		
2854	,		
2855	desto		
2856	mehr		
2857	schienen		
2858	sich		
2859	meine	387	(mention_id=398|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2860	Empfindungen		
2861	zu		
2862	läutern		
2863	,		
2864	desto		
2865	ruhiger		
2866	klopfte		
2867	mein	388	(mention_id=399|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2868	Herz		
2869	,		
2870	und		
2871	desto		
2872	fester		
2873	ward		
2874	mein	389	(mention_id=400|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2875	Entschluß		
2876	:		
2877	nichts		
2878	zu		
2879	thun		
2880	,		
2881	wodurch		
2882	ich	390	(mention_id=401|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2883	mich	391	(mention_id=402|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2884	Mariens	392	(mention_id=403|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2885	Liebe		
2886	unwürdig		
2887	machen		
2888	könnte		
2889	.		
2890	Achtes		
2891	Kapitel		
2892	»		
2893	Der		
2894	Wagen		
2895	!		
2896	sie	393	(mention_id=404|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)),(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
2897	kommen		
2898	,		
2899	sie	394	(mention_id=405|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2900	kommen		
2901	!		
2902	«		
2903	–		
2904	rief		
2905	mein	395	(mention_id=406|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2906	Heinrich	396	(mention_id=407|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
2907	,		
2908	den	397	(mention_id=408|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
2909	ich	398	(mention_id=409|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2910	auf		
2911	den		
2912	Weg		
2913	geschickt		
2914	hatte		
2915	,		
2916	mir	399	(mention_id=410|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2917	am		
2918	folgenden		
2919	Abend		
2920	entgegen		
2921	.		
2922	Mit		
2923	einem		
2924	Sprunge		
2925	war		
2926	ich	400	(mention_id=411|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2927	aus		
2928	Mariens	401	(mention_id=412|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2929	Fenster		
2930	,		
2931	über		
2932	den		
2933	Bach		
2934	,		
2935	und		
2936	schnell		
2937	bis		
2938	zum		
2939	äußersten		
2940	Gipfel		
2941	meiner	402	(mention_id=413|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2942	Eiche		
2943	hinauf		
2944	.		
2945	Der		
2946	Wagen		
2947	hielt		
2948	,		
2949	Heinrich	403	(mention_id=414|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
2950	öffnete		
2951	den		
2952	Schlag		
2953	,		
2954	und		
2955	–		
2956	o		
2957	Gott		
2958	,		
2959	wie		
2960	ward		
2961	mir	404	
2962	!		
2963	–		
2964	umfaßte		
2965	Marie	405	(mention_id=415|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2966	mit		
2967	einer		
2968	unerhörten		
2969	Dreistigkeit		
2970	,		
2971	und		
2972	hob		
2973	sie	406	(mention_id=416|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2974	,		
2975	wie		
2976	im		
2977	Triumphe		
2978	,		
2979	aus		
2980	den		
2981	Wagen		
2982	.		
2983	»		
2984	Wer		
2985	ist		
2986	er	407	
2987	,		
2988	mein	408	(mention_id=417|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
2989	Freund	409	(mention_id=418|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
2990	?		
2991	«		
2992	–		
2993	fragte		
2994	Mariens	410	(mention_id=419|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2995	Begleiterin	411	(mention_id=420|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
2996	,		
2997	und		
2998	Mariens	412	(mention_id=421|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
2999	Auge		
3000	ruhte		
3001	auf		
3002	der		
3003	herkulischen		
3004	Gestalt		(mention_id=422|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3005	.		
3006	–		
3007	Ach		
3008	,		
3009	wie		
3010	mir	413	(mention_id=423|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3011	der		
3012	Gedanke		
3013	das		
3014	Herz		
3015	zerriß		
3016	!		
3017	er	414	(mention_id=424|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3018	war		
3019	doch		
3020	noch		
3021	männlich		
3022	schöner		
3023	,		
3024	als		
3025	ich	415	(mention_id=425|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3026	–		
3027	freylich		
3028	auch		
3029	ein		
3030	Jahr		
3031	älter		
3032	.		
3033	–		
3034	»		
3035	Ich	416	(mention_id=426|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3036	bin		
3037	des		
3038	Pachters	417	(mention_id=427|references=(entity=(entity_id=entity_0010|fullname=Pächter|gender=m)))
3039	Sohn	418	
3040	,		
3041	«		
3042	–		
3043	antwortete		
3044	er	419	(mention_id=428|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3045	mit		
3046	einem		
3047	Anstande		
3048	,		
3049	der		
3050	mich	420	(mention_id=429|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3051	zur		
3052	Verzweiflung		
3053	brachte		
3054	,		
3055	–		
3056	»		
3057	der		
3058	junge		
3059	Herr	421	(mention_id=430|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3060	und		
3061	ich	422	(mention_id=431|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3062	wir	423	(mention_id=432|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3063	sind		
3064	Milchbrüder	424	(mention_id=433|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3065	,		
3066	und		
3067	nun		
3068	soll		
3069	ich	425	(mention_id=434|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3070	ihn	426	(mention_id=435|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3071	begleiten		
3072	,		
3073	wenn		
3074	er	427	(mention_id=436|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
3075	auf		
3076	Reisen		
3077	geht		
3078	.		
3079	Sollte		
3080	noch		
3081	irgend		
3082	etwas		
3083	fehlen		
3084	,		
3085	«		
3086	–		
3087	fuhr		
3088	er	428	(mention_id=437|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3089	fort		
3090	,		
3091	indem		
3092	er	429	(mention_id=438|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3093	die		
3094	Hausthür		
3095	öffnete		
3096	–		
3097	»		
3098	so		
3099	will		
3100	ich	430	(mention_id=439|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
3101	bitten		
3102	,		
3103	daß		
