i	text	is_section_start
13086	Mylord	0
13087	war	0
13088	sehr	0
13089	wunderlich	0
13090	!	0
13091	aber	0
13092	er	0
13093	liebte	0
13094	Mylady	0
13095	von	0
13096	ganzer	0
13097	Seele	0
13098	.	0
13099	–	0
13100	Die	0
13101	Gräf	0
13102	.	0
13103	Ja	0
13104	,	0
13105	so	0
13106	sehr	0
13107	,	0
13108	daß	0
13109	er	0
13110	mir	0
13111	beynahe	0
13112	die	0
13113	Luft	0
13114	zugemessen	0
13115	hätte	0
13116	!	0
13117	–	0
13118	Rob	0
13119	.	0
13120	Freilich	0
13121	!	0
13122	Freilich	0
13123	!	0
13124	–	0
13125	aber	0
13126	nun	0
13127	sollte	0
13128	Mylady	0
13129	das	0
13130	doch	0
13131	endlich	0
13132	einmal	0
13133	vergessen	0
13134	,	0
13135	und	0
13136	Unsereinen	0
13137	....	0
13138	Die	0
13139	Gräf	0
13140	.	0
13141	Nun	0
13142	?	0
13143	–	0
13144	was	0
13145	Unsereinen	0
13146	?	0
13147	–	0
13148	heurathen	0
13149	und	0
13150	auch	0
13151	ein	0
13152	Mädchen	0
13153	unglücklich	0
13154	machen	0
13155	lassen	0
13156	?	0
13157	–	0
13158	Rob	0
13159	.	0
13160	Großer	0
13161	Gott	0
13162	!	0
13163	würde	0
13164	ich	0
13165	dann	0
13166	Milly	0
13167	unglücklich	0
13168	machen	0
13169	?	0
13170	Die	0
13171	Gräf	0
13172	.	0
13173	Nun	0
13174	!	0
13175	nun	0
13176	!	0
13177	macht	0
13178	mir	0
13179	den	0
13180	Kopf	0
13181	nicht	0
13182	zu	0
13183	warm	0
13184	!	0
13185	sonst	0
13186	könnt	0
13187	ihr's	0
13188	noch	0
13189	erleben	0
13190	,	0
13191	daß	0
13192	ich	0
13193	euch	0
13194	zusammenkuppeln	0
13195	lasse	0
13196	!	0
13197	wenn	0
13198	ihr's	0
13199	denn	0
13200	schlechterdings	0
13201	nicht	0
13202	besser	0
13203	haben	0
13204	wollt	0
13205	.	0
13206	Aber	0
13207	das	0
13208	sage	0
13209	ich	0
13210	euch	0
13211	!	0
13212	kommt	0
13213	mir	0
13214	nachher	0
13215	nicht	0
13216	mit	0
13217	Klagen	0
13218	!	0
13219	–	0
13220	»	0
13221	Nimmermehr	0
13222	!	0
13223	nimmermehr	0
13224	Mylady	0
13225	!	0
13226	«	0
13227	–	0
13228	rief	0
13229	Robert	0
13230	,	0
13231	und	0
13232	küßte	0
13233	ihr	0
13234	mit	0
13235	Inbrunst	0
13236	die	0
13237	Hand	0
13238	.	0
13239	Milly	0
13240	hatte	0
13241	gehorcht	0
13242	,	0
13243	und	0
13244	stürzte	0
13245	sich	0
13246	jetzt	0
13247	auf	0
13248	die	0
13249	andre	0
13250	Hand	0
13251	ihrer	0
13252	Gebietherin	0
13253	.	0
13254	»	0
13255	Schon	0
13256	gut	0
13257	!	0
13258	schon	0
13259	gut	0
13260	!	0
13261	«	0
13262	–	0
13263	sagte	0
13264	die	0
13265	Gräfin	0
13266	–	0
13267	»	0
13268	eßt	0
13269	mich	0
13270	nur	0
13271	nicht	0
13272	ganz	0
13273	auf	0
13274	!	0
13275	Jetzt	0
13276	geht	0
13277	an	0
13278	Eure	0
13279	Arbeit	0
13280	,	0
13281	und	0
13282	daß	0
13283	ich	0
13284	euch	0
13285	heute	0
13286	nicht	0
13287	wieder	0
13288	zusammen	0
13289	erblicke	0
13290	!	0
13291	Siebentes	0
13292	Kapitel	0
13293	»	0
13294	Aber	0
13295	das	0
13296	war	0
13297	doch	0
13298	hart	0
13299	!	0
13300	liebe	0
13301	Gräfin	0
13302	!	0
13303	«	0
13304	–	0
13305	sagte	0
13306	ich	0
13307	,	0
13308	als	0
13309	Milly	0
13310	und	0
13311	Robert	0
13312	uns	0
13313	verlassen	0
13314	hatten	0
13315	.	0
13316	–	0
13317	»	0
13318	Nichts	0
13319	weniger	0
13320	!	0
13321	«	0
13322	–	0
13323	antwortete	0
13324	sie	0
13325	–	0
13326	»	0
13327	hätte	0
13328	ich	0
13329	nicht	0
13330	aus	0
13331	allen	0
13332	Kräften	0
13333	dagegen	0
13334	gearbeitet	0
13335	,	0
13336	so	0
13337	wären	0
13338	sie	0
13339	seit	0
13340	zwey	0
13341	Jahren	0
13342	verheurathet	0
13343	,	0
13344	und	0
13345	einander	0
13346	schon	0
13347	so	0
13348	überdrüßig	0
13349	,	0
13350	daß	0
13351	sie	0
13352	sich	0
13353	kaum	0
13354	mehr	0
13355	sehen	0
13356	möchten	0
13357	.	0
13358	«	0
13359	»	0
13360	Dieß	0
13361	ist	0
13362	die	0
13363	schönste	0
13364	Zeit	0
13365	ihres	0
13366	Lebens	0
13367	.	0
13368	Ich	0
13369	habe	0
13370	sie	0
13371	so	0
13372	viel	0
13373	als	0
13374	möglich	0
13375	zu	0
13376	verlängern	0
13377	gesucht	0
13378	;	0
13379	aber	0
13380	die	0
13381	kleine	0
13382	Gans	0
13383	hat	0
13384	mich	0
13385	den	0
13386	ganzen	0
13387	Tag	0
13388	mit	0
13389	ihrem	0
13390	Geschnatter	0
13391	verfolgt	0
13392	.	0
13393	Sie	0
13394	meynt	0
13395	:	0
13396	daß	0
13397	wenn	0
13398	ich	0
13399	nur	0
13400	erst	0
13401	einmal	0
13402	ordentlich	0
13403	liebe	0
13404	,	0
13405	ich	0
13406	ganz	0
13407	anders	0
13408	von	0
13409	der	0
13410	Ehe	0
13411	denken	0
13412	,	0
13413	und	0
13414	minder	0
13415	streng	0
13416	gegen	0
13417	Robert	0
13418	seyn	0
13419	würde	0
13420	.	0
13421	«	0
13422	Ich	0
13423	.	0
13424	Sollte	0
13425	sie	0
13426	so	0
13427	ganz	0
13428	unrecht	0
13429	haben	0
13430	?	0
13431	liebe	0
13432	Gräfin	0
13433	.	0
13434	–	0
13435	Sie	0
13436	.	0
13437	Ach	0
13438	wie	0
13439	kann	0
13440	ich	0
13441	denn	0
13442	das	0
13443	wissen	0
13444	!	0
13445	ich	0
13446	habe	0
13447	ja	0
13448	niemals	0
13449	ordentlich	0
13450	geliebt	0
13451	.	0
13452	Ich	0
13453	.	0
13454	Niemals	0
13455	!	0
13456	–	0
13457	Sie	0
13458	.	0
13459	Nun	0
13460	ja	0
13461	!	0
13462	manchmal	0
13463	kam	0
13464	es	0
13465	mir	0
13466	freilich	0
13467	so	0
13468	vor	0
13469	,	0
13470	aber	0
13471	in	0
13472	kurzer	0
13473	Zeit	0
13474	sah	0
13475	ich	0
13476	,	0
13477	daß	0
13478	ich	0
13479	mich	0
13480	geirrt	0
13481	hatte	0
13482	.	0
13483	Sie	0
13484	schwieg	0
13485	,	0
13486	und	0
13487	ich	0
13488	war	0
13489	zu	0
13490	empfindlich	0
13491	,	0
13492	um	0
13493	antworten	0
13494	zu	0
13495	können	0
13496	.	0
13497	»	0
13498	Mit	0
13499	Ihnen	0
13500	«	0
13501	–	0
13502	hub	0
13503	sie	0
13504	endlich	0
13505	wieder	0
13506	an	0
13507	–	0
13508	»	0
13509	dünkt	0
13510	es	0
13511	mich	0
13512	nun	0
13513	freilich	0
13514	etwas	0
13515	Anderes	0
13516	;	0
13517	aber	0
13518	eine	0
13519	Heurath	0
13520	möchte	0
13521	ich	0
13522	doch	0
13523	um	0
13524	alles	0
13525	in	0
13526	der	0
13527	Welt	0
13528	nicht	0
13529	darauf	0
13530	wagen	0
13531	!	0
13532	–	0
13533	Ich	0
13534	.	0
13535	Und	0
13536	das	0
13537	sagen	0
13538	Sie	0
13539	mir	0
13540	so	0
13541	ohne	0
13542	alle	0
13543	Schonung	0
13544	!	0
13545	–	0
13546	Sie	0
13547	.	0
13548	Warum	0
13549	nicht	0
13550	?	0
13551	–	0
13552	Möchten	0
13553	Sie	0
13554	lieber	0
13555	,	0
13556	daß	0
13557	ich	0
13558	Sie	0
13559	betröge	0
13560	?	0
13561	–	0
13562	Ich	0
13563	.	0
13564	Um	0
13565	des	0
13566	Himmels	0
13567	Willen	0
13568	nicht	0
13569	!	0
13570	Sie	0
13571	.	0
13572	Nun	0
13573	sehen	0
13574	Sie	0
13575	wohl	0
13576	!	0
13577	–	0
13578	Glauben	0
13579	Sie	0
13580	mir	0
13581	!	0
13582	überlassen	0
13583	Sie	0
13584	das	0
13585	alles	0
13586	der	0
13587	Zeit	0
13588	.	0
13589	Nur	0
13590	sie	0
13591	kann	0
13592	uns	0
13593	lehren	0
13594	,	0
13595	wie	0
13596	viel	0
13597	wir	0
13598	uns	0
13599	werden	0
13600	können	0
13601	.	0
13602	»	0
13603	Aber	0
13604	mit	0
13605	dem	0
13606	Grafen	0
13607	«	0
13608	–	0
13609	sagte	0
13610	ich	0
13611	ziemlich	0
13612	unmuthig	0
13613	–	0
13614	»	0
13615	waren	0
13616	Sie	0
13617	nicht	0
13618	so	0
13619	vorsichtig	0
13620	.	0
13621	«	0
13622	–	0
13623	»	0
13624	Nein	0
13625	,	0
13626	wahrhaftig	0
13627	nicht	0
13628	!	0
13629	«	0
13630	–	0
13631	antwortete	0
13632	sie	0
13633	–	0
13634	»	0
13635	aber	0
13636	ich	0
13637	war	0
13638	ein	0
13639	Kind	0
13640	,	0
13641	und	0
13642	mein	0
13643	Vater	0
13644	,	0
13645	ein	0
13646	westindischer	0
13647	Pflanzer	0
13648	,	0
13649	glaubte	0
13650	mich	0
13651	und	0
13652	sein	0
13653	ungeheures	0
13654	Vermögen	0
13655	keinen	0
13656	bessern	0
13657	Händen	0
13658	anvertrauen	0
13659	zu	0
13660	können	0
13661	.	0
13662	Aber	0
13663	die	0
13664	Trennung	0
13665	von	0
13666	mir	0
13667	kostete	0
13668	ihm	0
13669	das	0
13670	Leben	0
13671	;	0
13672	während	0
13673	ich	0
13674	von	0
13675	nichts	0
13676	als	0
13677	von	0
13678	Bällen	0
13679	,	0
13680	Assembleen	0
13681	und	0
13682	neuen	0
13683	Moden	0
13684	träumte	0
13685	,	0
13686	und	0
13687	die	0
13688	Reise	0
13689	nach	0
13690	England	0
13691	so	0
13692	leicht	0
13693	wie	0
13694	eine	0
13695	Spatzierfahrt	0
13696	machte	0
13697	.	0
13698	«	0
13699	Jetzt	0
13700	meldete	0
13701	Milly	0
13702	einen	0
13703	sehr	0
13704	vornehmen	0
13705	Besuch	0
13706	,	0
13707	und	0
13708	ich	0
13709	war	0
13710	froh	0
13711	,	0
13712	unter	0
13713	diesem	0
13714	Vorwande	0
13715	mich	0
13716	entfernen	0
13717	,	0
13718	und	0
13719	meine	0
13720	üble	0
13721	Laune	0
13722	den	0
13723	Augen	0
13724	der	0
13725	Gräfin	0
13726	entziehen	0
13727	zu	0
13728	können	0
13729	.	0
13730	Achtes	0
13731	Kapitel	0
13732	»	0
13733	Wie	0
13734	ist	0
13735	es	0
13736	denn	0
13737	?	0
13738	«	0
13739	dachte	0
13740	ich	0
13741	,	0
13742	als	0
13743	ich	0
13744	zu	0
13745	Hause	0
13746	kam	0
13747	–	0
13748	»	0
13749	liebst	0
13750	du	0
13751	dieses	0
13752	sonderbare	0
13753	Wesen	0
13754	?	0
13755	oder	0
13756	liebst	0
13757	du	0
13758	es	0
13759	nicht	0
13760	?	0
13761	–	0
13762	Willst	0
13763	du	0
13764	dich	0
13765	der	0
13766	Gefahr	0
13767	aussetzen	0
13768	,	0
13769	wie	0
13770	ihre	0
13771	Vögel	0
13772	und	0
13773	Hühner	0
13774	verabschiedet	0
13775	zu	0
13776	werden	0
13777	,	0
13778	oder	0
13779	kannst	0
13780	du	0
13781	dir	0
13782	mit	0
13783	Hannibals	0
13784	glücklichem	0
13785	Schicksale	0
13786	schmeicheln	0
13787	?	0
13788	«	0
13789	–	0
13790	»	0
13791	Poßierlich	0
13792	!	0
13793	«	0
13794	–	0
13795	rief	0
13796	ich	0
13797	lachend	0
13798	–	0
13799	»	0
13800	Hannibals	0
13801	Nebenbuhler	0
13802	!	0
13803	–	0
13804	müssen	0
13805	doch	0
13806	sehen	0
13807	:	0
13808	ob	0
13809	wir	0
13810	ihm	0
13811	den	0
13812	Rang	0
13813	abgewinnen	0
13814	können	0
13815	!	0
13816	«	0
13817	Jetzt	0
13818	erwachte	0
13819	meine	0
13820	Eitelkeit	0
13821	,	0
13822	und	0
13823	nun	0
13824	dachte	0
13825	ich	0
13826	nicht	0
13827	mehr	0
13828	daran	0
13829	,	0
13830	mir	0
13831	Rechenschaft	0
13832	von	0
13833	meinen	0
13834	Empfindungen	0
13835	zu	0
13836	geben	0
13837	.	0
13838	Meine	0
13839	Besuche	0
13840	bey	0
13841	der	0
13842	Gräfin	0
13843	wurden	0
13844	häufiger	0
13845	,	0
13846	und	0
13847	mit	0
13848	jedem	0
13849	fühlte	0
13850	ich	0
13851	mein	0
13852	Herz	0
13853	,	0
13854	oder	0
13855	vielmehr	0
13856	meine	0
13857	Sinnlichkeit	0
13858	,	0
13859	mehr	0
13860	angezogen	0
13861	.	0
13862	Sie	0
13863	war	0
13864	zu	0
13865	lebhaft	0
13866	,	0
13867	und	0
13868	ich	0
13869	zu	0
13870	jung	0
13871	,	0
13872	als	0
13873	daß	0
13874	wir	0
13875	nicht	0
13876	bald	0
13877	alle	0
13878	mögliche	0
13879	Arten	0
13880	,	0
13881	uns	0
13882	unsre	0
13883	sogenannte	0
13884	Liebe	0
13885	zu	0
13886	beweisen	0
13887	,	0
13888	versucht	0
13889	haben	0
13890	sollten	0
13891	.	0
13892	Muß	0
13893	ich	0
13894	der	0
13895	Neuheit	0
13896	des	0
13897	Vergnügens	0
13898	,	0
13899	der	0
13900	Jugendkraft	0
13901	meines	0
13902	Körpers	0
13903	,	0
13904	oder	0
13905	der	0
13906	reizenden	0
13907	Zauberin	0
13908	allein	0
13909	,	0
13910	den	0
13911	unaussprechlichen	0
13912	Wonnetaumel	0
13913	danken	0
13914	,	0
13915	in	0
13916	den	0
13917	ich	0
13918	versank	0
13919	?	0
13920	–	0
13921	ich	0
13922	weiß	0
13923	es	0
13924	nicht	0
13925	!	0
13926	–	0
13927	aber	0
13928	,	0
13929	mit	0
13930	einer	0
13931	Art	0
13932	von	0
13933	Dankbarkeit	0
13934	bekenne	0
13935	ich	0
13936	noch	0
13937	jetzt	0
13938	:	0
13939	daß	0
13940	ich	0
13941	den	0
13942	höchsten	0
13943	sinnlichen	0
13944	Genuß	0
13945	nur	0
13946	in	0
13947	ihren	0
13948	Armen	0
13949	gefunden	0
13950	habe	0
13951	.	0
13952	Alles	0
13953	um	0
13954	mich	0
13955	her	0
13956	war	0
13957	verwandelt	0
13958	!	0
13959	–	0
13960	es	0
13961	war	0
13962	eine	0
13963	andere	0
13964	Sonne	0
13965	,	0
13966	die	0
13967	mir	0
13968	jetzt	0
13969	leuchtete	0
13970	!	0
13971	–	0
13972	es	0
13973	war	0
13974	eine	0
13975	andere	0
13976	Luft	0
13977	,	0
13978	die	0
13979	meine	0
13980	Brust	0
13981	belebte	0
13982	!	0
13983	–	0
13984	so	0
13985	hatten	0
13986	die	0
13987	Blumen	0
13988	niemals	0
13989	geduftet	0
13990	!	0
13991	–	0
13992	so	0
13993	hatten	0
13994	die	0
13995	Vögel	0
13996	niemals	0
13997	gesungen	0
13998	!	0
13999	–	0
14000	ach	0
14001	!	0
14002	und	0
14003	die	0
14004	Nacht	0
14005	!	0
14006	–	0
14007	sie	0
14008	war	0
14009	zu	0
14010	kurz	0
14011	–	0
14012	aber	0
14013	wie	0
14014	beseligend	0
14015	war	0
14016	sie	0
14017	!	0
14018	–	0
14019	Doch	0
14020	bald	0
14021	hatte	0
14022	ich	0
14023	keinen	0
14024	Sinn	0
14025	mehr	0
14026	für	0
14027	das	0
14028	,	0
14029	was	0
14030	mich	0
14031	umgab	0
14032	.	0
14033	Nur	0
14034	durch	0
14035	Amalia	0
14036	dacht	0
14037	ich	0
14038	,	0
14039	empfand	0
14040	ich	0
14041	–	0
14042	nur	0
14043	in	0
14044	ihr	0
14045	,	0
14046	nur	0
14047	mit	0
14048	ihr	0
14049	wollt	0
14050	ich	0
14051	leben	0
14052	–	0
14053	alles	0
14054	Andre	0
14055	war	0
14056	todt	0
14057	für	0
14058	mich	0
14059	.	0
14060	Meine	0
14061	Anhänglichkeit	0
14062	war	0
14063	Leidenschaft	0
14064	,	0
14065	meine	0
14066	Leidenschaft	0
14067	war	0
14068	ein	0
14069	schnell	0
14070	um	0
14071	sich	0
14072	greifendes	0
14073	verzehrendes	0
14074	Feuer	0
14075	geworden	0
14076	.	0
14077	Auch	0
14078	sie	0
14079	fühlte	0
14080	es	0
14081	in	0
14082	ihrem	0
14083	Busen	0
14084	–	0
14085	eine	0
14086	Trennung	0
14087	von	0
14088	wenigen	0
14089	Augenblicken	0
14090	,	0
14091	und	0
14092	wir	0
14093	wollten	0
14094	beyde	0
14095	verzweifeln	0
14096	.	0
14097	–	0
14098	Ach	0
14099	!	0
14100	wir	0
14101	glaubten	0
14102	ewig	0
14103	nur	0
14104	ein	0
14105	Wesen	0
14106	ausmachen	0
14107	zu	0
14108	müssen	0
14109	.	0
14110	–	0
14111	–	0
14112	Neuntes	0
14113	Kapitel	0
14114	Weckte	0
14115	sie	0
14116	Leichtsinn	0
14117	,	0
14118	oder	0
14119	Vernunft	0
14120	?	0
14121	–	0
14122	genug	0
14123	sie	0
14124	erwachte	0
14125	zuerst	0
14126	aus	0
14127	dem	0
14128	schönsten	0
14129	der	0
14130	Träume	0
14131	,	0
14132	und	0
14133	wollte	0
14134	auch	0
14135	mich	0
14136	daraus	0
14137	wecken	0
14138	.	0
14139	Die	0
14140	Grausame	0
14141	!	0
14142	fühlte	0
14143	sie	0
14144	nicht	0
14145	daß	0
14146	es	0
14147	mein	0
14148	Leben	0
14149	galt	0
14150	?	0
14151	–	0
14152	fühlte	0
14153	sie	0
14154	nicht	0
14155	,	0
14156	daß	0
14157	die	0
14158	erbärmliche	0
14159	Wirklichkeit	0
14160	die	0
14161	sie	0
14162	mir	0
14163	anprieß	0
14164	,	0
14165	mich	0
14166	elend	0
14167	machte	0
14168	!	0
14169	–	0
14170	jetzt	0
14171	da	0
14172	ich	0
14173	sie	0
14174	mit	0
14175	der	0
14176	namenlosen	0
14177	Womne	0
14178	,	0
14179	die	0
14180	mein	0
14181	ganzes	0
14182	Wesen	0
14183	durchströmte	0
14184	,	0
14185	und	0
14186	die	0
14187	sie	0
14188	Täuschung	0
14189	nannte	0
14190	,	0
14191	vergleichen	0
14192	konnte	0
14193	!	0
14194	–	0
14195	Ach	0
14196	die	0
14197	Kalte	0
14198	!	0
14199	Treulose	0
14200	!	0
14201	ich	0
14202	suchte	0
14203	sie	0
14204	wieder	0
14205	an	0
14206	meinem	0
14207	brennenden	0
14208	Herzen	0
14209	zu	0
14210	erwärmen	0
14211	–	0
14212	aber	0
14213	das	0
14214	göttliche	0
14215	Feuer	0
14216	drang	0
14217	nicht	0
14218	bis	0
14219	zu	0
14220	dem	0
14221	ihrigen	0
14222	!	0
14223	–	0
14224	sie	0
14225	war	0
14226	und	0
14227	blieb	0
14228	todt	0
14229	in	0
14230	meinen	0
14231	Armen	0
14232	.	0
14233	Da	0
14234	schäumte	0
14235	ich	0
14236	vor	0
14237	Wuth	0
14238	–	0
14239	da	0
14240	lief	0
14241	ich	0
14242	hinaus	0
14243	in	0
14244	Sturm	0
14245	und	0
14246	Regen	0
14247	und	0
14248	wußte	0
14249	nicht	0
14250	wo	0
14251	ich	0
14252	war	0
14253	,	0
14254	und	0
14255	kannte	0
14256	mich	0
14257	selbst	0
14258	nicht	0
14259	mehr	0
14260	.	0
14261	Das	0
14262	Herz	0
14263	wollt'	0
14264	ich	0
14265	mit	0
14266	eignen	0
14267	Händen	0
14268	mir	0
14269	zerfleischen	0
14270	,	0
14271	in	0
14272	die	0
14273	Fluth	0
14274	wollt'	0
14275	ich	0
14276	mich	0
14277	stürzen	0
14278	,	0
14279	um	0
14280	den	0
14281	verzehrenden	0
14282	Brand	0
14283	in	0
14284	meinem	0
14285	Innern	0
14286	zu	0
14287	löschen	0
14288	.	0
14289	Ach	0
14290	Gott	0
14291	!	0
14292	da	0
14293	zog	0
14294	es	0
14295	mich	0
14296	wieder	0
14297	gewaltsam	0
14298	zu	0
14299	ihr	0
14300	hin	0
14301	–	0
14302	da	0
14303	fühlte	0
14304	ich	0
14305	,	0
14306	daß	0
14307	ich	0
14308	noch	0
14309	lebte	0
14310	,	0
14311	und	0
14312	nur	0
14313	lebend	0
14314	sie	0
14315	noch	0
14316	sehen	0
14317	,	0
14318	sie	0
14319	noch	0
14320	umarmen	0
14321	konnte	0
14322	.	0
14323	–	0
14324	Da	0
14325	gingen	0
14326	die	0
14327	wonnevollen	0
14328	Stunden	0
14329	noch	0
14330	einmal	0
14331	wehmüthig	0
14332	lächelnd	0
14333	vor	0
14334	mir	0
14335	vorüber	0
14336	.	0
14337	–	0
14338	»	0
14339	Flieht	0
14340	nicht	0
14341	!	0
14342	flieht	0
14343	nicht	0
14344	auf	0
14345	ewig	0
14346	«	0
14347	!	0
14348	–	0
14349	rief	0
14350	ich	0
14351	;	0
14352	und	0
14353	breitete	0
14354	meine	0
14355	Arme	0
14356	weit	0
14357	aus	0
14358	,	0
14359	als	0
14360	wollte	0
14361	ich	0
14362	meine	0
14363	ganze	0
14364	scheidende	0
14365	Glückseligkeit	0
14366	noch	0
14367	einmal	0
14368	umfangen	0
14369	.	0
14370	Aber	0
14371	es	0
14372	war	0
14373	nur	0
14374	die	0
14375	Luft	0
14376	die	0
14377	ich	0
14378	umarmte	0
14379	–	0
14380	und	0
14381	das	0
14382	Wesen	0
14383	was	0
14384	in	0
14385	diesen	0
14386	Armen	0
14387	sonst	0
14388	vor	0
14389	Wonne	0
14390	erbebte	0
14391	–	0
14392	das	0
14393	Wesen	0
14394	war	0
14395	fern	0
14396	–	0
14397	vergaß	0
14398	mich	0
14399	vielleicht	0
14400	–	0
14401	dieser	0
14402	Gedanke	0
14403	öffnete	0
14404	eine	0
14405	Hölle	0
14406	!	0
14407	–	0
14408	ich	0
14409	stürzte	0
14410	zurück	0
14411	,	0
14412	und	0
14413	fand	0
14414	mich	0
14415	an	0
14416	ihrer	0
14417	Thüre	0
14418	,	0
14419	ohne	0
14420	zu	0
14421	wissen	0
14422	,	0
14423	wie	0
14424	ich	0
14425	dahin	0
14426	gekommen	0
14427	war	0
14428	.	0
14429	Zehntes	0
14430	Kapitel	0
14431	Ich	0
14432	hörte	0
14433	ihre	0
14434	Stimme	0
14435	!	0
14436	–	0
14437	es	0
14438	waren	0
14439	schmeichelnde	0
14440	Worte	0
14441	die	0
14442	sie	0
14443	sprach	0
14444	–	0
14445	meine	0
14446	Hand	0
14447	zitterte	0
14448	an	0
14449	der	0
14450	Thüre	0
14451	–	0
14452	sie	0
14453	sprang	0
14454	auf	0
14455	.	0
14456	–	0
14457	Da	0
14458	lag	0
14459	das	0
14460	verhaßte	0
14461	Thier	0
14462	an	0
14463	ihrer	0
14464	Seite	0
14465	,	0
14466	und	0
14467	sein	0
14468	Kopf	0
14469	ruhte	0
14470	auf	0
14471	ihrem	0
14472	Schooße	0
14473	.	0
14474	Sie	0
14475	gab	0
14476	ihm	0
14477	die	0
14478	zärtlichsten	0
14479	Namen	0
14480	;	0
14481	mehr	0
14482	als	0
14483	ein	0
14484	Mal	0
14485	beugte	0
14486	sie	0
14487	sich	0
14488	zu	0
14489	ihm	0
14490	nieder	0
14491	;	0
14492	und	0
14493	kaum	0
14494	athmete	0
14495	ich	0
14496	vor	0
14497	Angst	0
14498	:	0
14499	ihre	0
14500	Lippen	0
14501	würden	0
14502	es	0
14503	berühren	0
14504	.	0
14505	Hölle	0
14506	und	0
14507	Tod	0
14508	!	0
14509	jetzt	0
14510	wirklich	0
14511	!	0
14512	–	0
14513	»	0
14514	Den	0
14515	Hund	0
14516	weg	0
14517	!	0
14518	«	0
14519	–	0
14520	schrie	0
14521	ich	0
14522	–	0
14523	»	0
14524	habe	0
14525	ich	0
14526	Ihnen	0
14527	das	0
14528	nicht	0
14529	hundertmal	0
14530	verboten	0
14531	!	0
14532	–	0
14533	Verboten	0
14534	!	0
14535	–	0
14536	sagte	0
14537	sie	0
14538	;	0
14539	spöttisch	0
14540	lächelnd	0
14541	–	0
14542	so	0
14543	was	0
14544	verbietet	0
14545	sich	0
14546	auch	0
14547	!	0
14548	–	0
14549	Den	0
14550	Hund	0
14551	weg	0
14552	!	0
14553	–	0
14554	schrie	0
14555	ich	0
14556	noch	0
14557	einmal	0
14558	;	0
14559	und	0
14560	sah	0
14561	sie	0
14562	vor	0
14563	meiner	0
14564	Stimme	0
14565	erblassen	0
14566	:	0
14567	aber	0
14568	das	0
14569	Thier	0
14570	blieb	0
14571	auf	0
14572	seiner	0
14573	Stelle	0
14574	.	0
14575	Zum	0
14576	dritten	0
14577	Male	0
14578	wollte	0
14579	ich	0
14580	ihr	0
14581	zurufen	0
14582	,	0
14583	aber	0
14584	die	0
14585	Wuth	0
14586	verschloß	0
14587	mir	0
14588	den	0
14589	Mund	0
14590	.	0
14591	Noch	0
14592	war	0
14593	ich	0
14594	in	0
14595	meiner	0
14596	Jagdkleidung	0
14597	;	0
14598	ein	0
14599	Griff	0
14600	an	0
14601	das	0
14602	Messer	0
14603	,	0
14604	und	0
14605	der	0
14606	Hund	0
14607	lag	0
14608	blutend	0
14609	zu	0
14610	meinen	0
14611	Füssen	0
14612	.	0
14613	Jetzt	0
14614	erst	0
14615	fühlte	0
14616	ich	0
14617	mein	0
14618	Unrecht	0
14619	;	0
14620	und	0
14621	hoffte	0
14622	noch	0
14623	er	0
14624	sey	0
14625	nicht	0
14626	tödtlich	0
14627	verwundet	0
14628	:	0
14629	aber	0
14630	als	0
14631	ich	0
14632	das	0
14633	Messer	0
14634	aus	0
14635	seiner	0
14636	Seite	0
14637	zog	0
14638	;	0
14639	starb	0
14640	er	0
14641	unter	0
14642	meinen	0
14643	Händen	0
14644	.	0
14645	Schon	0
14646	so	0
14647	manches	0
14648	Thier	0
14649	hatte	0
14650	ich	0
14651	erlegt	0
14652	;	0
14653	aber	0
14654	das	0
14655	hatte	0
14656	ich	0
14657	nie	0
14658	dabey	0
14659	empfunden	0
14660	.	0
14661	In	0
14662	der	0
14663	That	0
14664	,	0
14665	es	0
14666	war	0
14667	das	0
14668	Vorgefühl	0
14669	von	0
14670	der	0
14671	Angst	0
14672	eines	0
14673	Mörders	0
14674	.	0
14675	Ich	0
14676	stand	0
14677	da	0
14678	wie	0
14679	ein	0
14680	Verurtheilter	0
14681	und	0
14682	hatte	0
14683	nicht	0
14684	den	0
14685	Muth	0
14686	die	0
14687	Augen	0
14688	zu	0
14689	ihr	0
14690	aufzuschlagen	0
14691	.	0
14692	Aber	0
14693	als	0
14694	ich	0
14695	es	0
14696	endlich	0
14697	wagte	0
14698	–	0
14699	o	0
14700	Gott	0
14701	!	0
14702	da	0
14703	lag	0
14704	sie	0
14705	blaß	0
14706	,	0
14707	entstellt	0
14708	und	0
14709	ohne	0
14710	Bewußtseyn	0
14711	auf	0
14712	der	0
14713	Lehne	0
14714	des	0
14715	Sopha'	0
14716	s.	0
14717	Um	0
14718	Hülfe	0
14719	konnt'	0
14720	ich	0
14721	,	0
14722	durft'	0
14723	ich	0
14724	nicht	0
14725	rufen	0
14726	.	0
14727	–	0
14728	Alles	0
14729	triefte	0
14730	von	0
14731	Blut	0
14732	.	0
14733	–	0
14734	Mit	0
14735	unaussprechlicher	0
14736	Bangigkeit	0
14737	schloß	0
14738	ich	0
14739	sie	0
14740	in	0
14741	meine	0
14742	Arme	0
14743	,	0
14744	bedeckte	0
14745	ihren	0
14746	Mund	0
14747	mit	0
14748	tausend	0
14749	brennenden	0
14750	Küssen	0
14751	,	0
14752	beschwor	0
14753	sie	0
14754	zu	0
14755	erwachen	0
14756	,	0
14757	mich	0
