i	text	is_section_start
45197	hab'	0
45198	ich's	0
45199	neulich	0
45200	gesagt	0
45201	,	0
45202	und	0
45203	du	0
45204	hast	0
45205	ja	0
45206	vernommen	0
45207	,	0
45208	wie	0
45209	er	0
45210	schimpfte	0
45211	und	0
45212	tobte	0
45213	.	0
45214	Und	0
45215	noch	0
45216	einer	0
45217	weiß	0
45218	es	0
45219	,	0
45220	–	0
45221	Hammichel	0
45222	.	0
45223	«	0
45224	»	0
45225	Hammichel	0
45226	?	0
45227	«	0
45228	»	0
45229	Ja	0
45230	,	0
45231	er	0
45232	war	0
45233	es	0
45234	,	0
45235	der	0
45236	mir	0
45237	die	0
45238	erste	0
45239	Nachricht	0
45240	davon	0
45241	gab	0
45242	.	0
45243	«	0
45244	»	0
45245	Der	0
45246	wird's	0
45247	schnell	0
45248	genug	0
45249	herumbringen	0
45250	.	0
45251	«	0
45252	»	0
45253	Gewiß	0
45254	!	0
45255	aber	0
45256	was	0
45257	nützt	0
45258	da	0
45259	alles	0
45260	Verschweigen	0
45261	noch	0
45262	?	0
45263	«	0
45264	»	0
45265	Was	0
45266	sagt	0
45267	Lutz	0
45268	?	0
45269	«	0
45270	»	0
45271	Er	0
45272	will	0
45273	ganz	0
45274	Wachenheim	0
45275	zum	0
45276	Widerstand	0
45277	mit	0
45278	offener	0
45279	Gewalt	0
45280	aufwiegeln	0
45281	und	0
45282	den	0
45283	Faut	0
45284	totschlagen	0
45285	,	0
45286	wenn	0
45287	er	0
45288	kommt	0
45289	,	0
45290	seine	0
45291	Hand	0
45292	auf	0
45293	Trudi	0
45294	zu	0
45295	legen	0
45296	!	0
45297	«	0
45298	»	0
45299	Der	0
45300	liebe	0
45301	,	0
45302	wackere	0
45303	Mensch	0
45304	!	0
45305	«	0
45306	»	0
45307	Ja	0
45308	,	0
45309	eine	0
45310	alte	0
45311	,	0
45312	treue	0
45313	,	0
45314	grundehrliche	0
45315	Haut	0
45316	!	0
45317	«	0
45318	»	0
45319	Und	0
45320	Florian	0
45321	,	0
45322	meinst	0
45323	du	0
45324	–	0
45325	«	0
45326	»	0
45327	Eine	0
45328	Hörige	0
45329	läßt	0
45330	er	0
45331	seinen	0
45332	Sohn	0
45333	nicht	0
45334	freien	0
45335	,	0
45336	und	0
45337	das	0
45338	ist	0
45339	auch	0
45340	nicht	0
45341	von	0
45342	ihm	0
45343	zu	0
45344	verlangen	0
45345	,	0
45346	auch	0
45347	von	0
45348	Franz	0
45349	nicht	0
45350	,	0
45351	denn	0
45352	damit	0
45353	würde	0
45354	er	0
45355	selber	0
45356	hörig	0
45357	werden	0
45358	,	0
45359	hat	0
45360	mir	0
45361	der	0
45362	Schultheiß	0
45363	gesagt	0
45364	,	0
45365	den	0
45366	ich	0
45367	um	0
45368	Rat	0
45369	gefragt	0
45370	habe	0
45371	;	0
45372	er	0
45373	wußte	0
45374	keinen	0
45375	,	0
45376	«	0
45377	sprach	0
45378	Christoph	0
45379	.	0
45380	»	0
45381	Aus	0
45382	ihrer	0
45383	Heimat	0
45384	ist	0
45385	sie	0
45386	vor	0
45387	Verfolgung	0
45388	und	0
45389	Schande	0
45390	geflohen	0
45391	,	0
45392	Schutz	0
45393	und	0
45394	Frieden	0
45395	bei	0
45396	uns	0
45397	zu	0
45398	suchen	0
45399	,	0
45400	und	0
45401	nun	0
45402	naht	0
45403	ihr	0
45404	auch	0
45405	hier	0
45406	das	0
45407	Verderben	0
45408	,	0
45409	«	0
45410	jammerte	0
45411	Madlen	0
45412	.	0
45413	»	0
45414	O	0
45415	es	0
45416	ist	0
45417	zum	0
45418	Rasendwerden	0
45419	!	0
45420	«	0
45421	rief	0
45422	Christoph	0
45423	mit	0
45424	dröhnender	0
45425	Stimme	0
45426	.	0
45427	»	0
45428	Welcher	0
45429	Mensch	0
45430	auf	0
45431	Gottes	0
45432	Erdboden	0
45433	darf	0
45434	sich	0
45435	vermessen	0
45436	,	0
45437	einen	0
45438	andern	0
45439	mir	0
45440	nichts	0
45441	dir	0
45442	nichts	0
45443	seiner	0
45444	Freiheit	0
45445	zu	0
45446	berauben	0
45447	!	0
45448	das	0
45449	ist	0
45450	ein	0
45451	Verbrechen	0
45452	,	0
45453	eine	0
45454	gewissenlose	0
45455	,	0
45456	Sinn	0
45457	und	0
45458	Verstand	0
45459	empörende	0
45460	Willkür	0
45461	.	0
45462	Man	0
45463	tut	0
45464	seine	0
45465	Pflicht	0
45466	als	0
45467	Untertan	0
45468	,	0
45469	zahlt	0
45470	seine	0
45471	Steuern	0
45472	,	0
45473	steht	0
45474	seinen	0
45475	Mann	0
45476	in	0
45477	Not	0
45478	und	0
45479	Gefahr	0
45480	,	0
45481	und	0
45482	dann	0
45483	soll	0
45484	man	0
45485	auch	0
45486	das	0
45487	Letzte	0
45488	noch	0
45489	hergeben	0
45490	,	0
45491	was	0
45492	man	0
45493	hat	0
45494	,	0
45495	das	0
45496	Beste	0
45497	,	0
45498	was	0
45499	man	0
45500	seinen	0
45501	Kindern	0
45502	vererben	0
45503	kann	0
45504	,	0
45505	seine	0
45506	Freiheit	0
45507	!	0
45508	Wer	0
45509	das	0
45510	vor	0
45511	Jahrhunderten	0
45512	ersonnen	0
45513	hat	0
45514	,	0
45515	der	0
45516	sollte	0
45517	dafür	0
45518	verdammt	0
45519	sein	0
45520	in	0
45521	alle	0
45522	Ewigkeit	0
45523	!	0
45524	«	0
45525	Noch	0
45526	niemals	0
45527	hatte	0
45528	Madlen	0
45529	ihren	0
45530	Christoph	0
45531	in	0
45532	einer	0
45533	so	0
45534	furchtbaren	0
45535	,	0
45536	Leib	0
45537	und	0
45538	Seele	0
45539	durchschütternden	0
45540	Erregtheit	0
45541	gesehen	0
45542	.	0
45543	Wie	0
45544	er	0
45545	,	0
45546	der	0
45547	Schweigsame	0
45548	,	0
45549	der	0
45550	Schweres	0
45551	am	0
45552	liebsten	0
45553	in	0
45554	sich	0
45555	allein	0
45556	verarbeitete	0
45557	,	0
45558	seinem	0
45559	Groll	0
45560	und	0
45561	Grimm	0
45562	Luft	0
45563	machte	0
45564	,	0
45565	war	0
45566	es	0
45567	das	0
45568	urwüchsig	0
45569	in	0
45570	ihm	0
45571	lebende	0
45572	Selbstgefühl	0
45573	des	0
45574	sich	0
45575	seiner	0
45576	eigenen	0
45577	Unabhängigkeit	0
45578	bewußten	0
45579	Mannes	0
45580	,	0
45581	was	0
45582	sich	0
45583	stolz	0
45584	dagegen	0
45585	aufbäumte	0
45586	.	0
45587	Madlen	0
45588	,	0
45589	selber	0
45590	einer	0
45591	ehrbaren	0
45592	,	0
45593	altangesessenen	0
45594	Pfälzerfamilie	0
45595	entsprossen	0
45596	,	0
45597	war	0
45598	über	0
45599	die	0
45600	ihre	0
45601	Nichte	0
45602	treffende	0
45603	Ächtung	0
45604	ebenso	0
45605	entrüstet	0
45606	wie	0
45607	Christoph	0
45608	,	0
45609	aber	0
45610	das	0
45611	Mitleid	0
45612	mit	0
45613	Trudi	0
45614	überwog	0
45615	in	0
45616	ihr	0
45617	den	0
45618	Abscheu	0
45619	gegen	0
45620	die	0
45621	allgemein	0
45622	verletzende	0
45623	und	0
45624	schädigende	0
45625	Unbill	0
45626	,	0
45627	die	0
45628	in	0
45629	dem	0
45630	Wildfangrechte	0
45631	lag	0
45632	und	0
45633	ihren	0
45634	Mann	0
45635	so	0
45636	in	0
45637	Harnisch	0
45638	brachte	0
45639	.	0
45640	Sie	0
45641	hatte	0
45642	sich	0
45643	schon	0
45644	darauf	0
45645	gefreut	0
45646	,	0
45647	der	0
45648	geliebten	0
45649	Pflegetochter	0
45650	eine	0
45651	gebührliche	0
45652	Ausstattung	0
45653	zu	0
45654	besorgen	0
45655	und	0
45656	eine	0
45657	große	0
45658	,	0
45659	fröhliche	0
45660	Hochzeit	0
45661	auf	0
45662	dem	0
45663	Abtshof	0
45664	auszurichten	0
45665	,	0
45666	und	0
45667	nun	0
45668	–	0
45669	nun	0
45670	sollte	0
45671	die	0
45672	Reine	0
45673	,	0
45674	Schöne	0
45675	,	0
45676	statt	0
45677	den	0
45678	Myrtenkranz	0
45679	auf	0
45680	der	0
45681	jungfräulichen	0
45682	Stirn	0
45683	zu	0
45684	tragen	0
45685	,	0
45686	eine	0
45687	Leibeigene	0
45688	werden	0
45689	,	0
45690	die	0
45691	auf	0
45692	Liebes-	0
45693	und	0
45694	Lebensglück	0
45695	keinen	0
45696	Anspruch	0
45697	mehr	0
45698	erheben	0
45699	durfte	0
45700	.	0
45701	Das	0
45702	waren	0
45703	die	0
45704	ihrem	0
45705	echt	0
45706	weiblich	0
45707	und	0
45708	mütterlich	0
45709	empfindenden	0
45710	Herzen	0
45711	nächstliegenden	0
45712	Gedanken	0
45713	,	0
45714	denen	0
45715	sie	0
45716	nach	0
45717	der	0
45718	peinlichen	0
45719	Eröffnung	0
45720	,	0
45721	ebenso	0
45722	wie	0
45723	Christoph	0
45724	den	0
45725	seinigen	0
45726	,	0
45727	schweigend	0
45728	nachging	0
45729	.	0
45730	Dann	0
45731	fragte	0
45732	sie	0
45733	:	0
45734	»	0
45735	Hältst	0
45736	du	0
45737	es	0
45738	nicht	0
45739	für	0
45740	besser	0
45741	,	0
45742	Trudi	0
45743	auf	0
45744	ihr	0
45745	entsagungsvolles	0
45746	Schicksal	0
45747	vorzubereiten	0
45748	,	0
45749	statt	0
45750	es	0
45751	ihr	0
45752	noch	0
45753	länger	0
45754	zu	0
45755	verheimlichen	0
45756	?	0
45757	«	0
45758	»	0
45759	Nein	0
45760	,	0
45761	«	0
45762	erwiderte	0
45763	Christoph	0
45764	,	0
45765	»	0
45766	ein	0
45767	Unglück	0
45768	erfährt	0
45769	man	0
45770	immer	0
45771	noch	0
45772	früh	0
45773	genug	0
45774	;	0
45775	es	0
45776	langsam	0
45777	,	0
45778	aber	0
45779	sicher	0
45780	herankommen	0
45781	zu	0
45782	sehen	0
45783	ist	0
45784	eine	0
45785	nutzlose	0
45786	Qual	0
45787	.	0
45788	Trifft	0
45789	sie	0
45790	der	0
45791	vernichtende	0
45792	Schlag	0
45793	unerwartet	0
45794	,	0
45795	so	0
45796	wird	0
45797	Trudi	0
45798	gewiß	0
45799	sehr	0
45800	erschrecken	0
45801	,	0
45802	aber	0
45803	sie	0
45804	muß	0
45805	sich	0
45806	in	0
45807	das	0
45808	Unabänderliche	0
45809	finden	0
45810	,	0
45811	sei	0
45812	es	0
45813	heut	0
45814	,	0
45815	sei	0
45816	es	0
45817	später	0
45818	.	0
45819	Also	0
45820	schieben	0
45821	wir's	0
45822	noch	0
45823	auf	0
45824	und	0
45825	gönnen	0
45826	ihr	0
45827	den	0
45828	kurzen	0
45829	Traum	0
45830	von	0
45831	künftigem	0
45832	Glück	0
45833	.	0
45834	«	0
45835	»	0
45836	Du	0
45837	hast	0
45838	mich	0
45839	zwar	0
45840	von	0
45841	der	0
45842	Ersprießlichkeit	0
45843	einer	0
45844	solchen	0
45845	Verzögerung	0
45846	nicht	0
45847	überzeugt	0
45848	,	0
45849	aber	0
45850	es	0
45851	gehe	0
45852	nach	0
45853	deinem	0
45854	Willen	0
45855	,	0
45856	Chrischtoph	0
45857	,	0
45858	«	0
45859	sprach	0
45860	Madlen	0
45861	.	0
45862	»	0
45863	Nun	0
45864	eine	0
45865	andere	0
45866	Frage	0
45867	.	0
45868	Wollen	0
45869	wir	0
45870	nicht	0
45871	Gersbachers	0
45872	von	0
45873	dem	0
45874	unterrichten	0
45875	,	0
45876	was	0
45877	uns	0
45878	bevorsteht	0
45879	und	0
45880	an	0
45881	dem	0
45882	sie	0
45883	doch	0
45884	,	0
45885	nicht	0
45886	bloß	0
45887	der	0
45888	Verwandtschaft	0
45889	wegen	0
45890	,	0
45891	sondern	0
45892	auch	0
45893	aus	0
45894	anderen	0
45895	Gründen	0
45896	beteiligt	0
45897	sind	0
45898	?	0
45899	Ich	0
45900	weiß	0
45901	von	0
45902	Agnete	0
45903	,	0
45904	daß	0
45905	seit	0
45906	geraumer	0
45907	Zeit	0
45908	ein	0
45909	viel	0
45910	besseres	0
45911	Verhältnis	0
45912	zwischen	0
45913	Vater	0
45914	und	0
45915	Sohn	0
45916	,	0
45917	dagegen	0
45918	ein	0
45919	sehr	0
45920	schlechtes	0
45921	,	0
45922	fast	0
45923	feindliches	0
45924	zwischen	0
45925	ihnen	0
45926	und	0
45927	Steineckers	0
45928	eingetreten	0
45929	ist	0
45930	.	0
45931	Es	0
45932	muß	0
45933	da	0
45934	etwas	0
45935	vorgefallen	0
45936	sein	0
45937	,	0
45938	was	0
45939	Gersbachers	0
45940	schwer	0
45941	beleidigt	0
45942	hat	0
45943	,	0
45944	so	0
45945	daß	0
45946	von	0
45947	einer	0
45948	Verbindung	0
45949	Franzens	0
45950	mit	0
45951	Jakobinen	0
45952	keine	0
45953	Rede	0
45954	mehr	0
45955	sein	0
45956	kann	0
45957	.	0
45958	«	0
45959	»	0
45960	An	0
45961	eine	0
45962	Verbindung	0
45963	Franzens	0
45964	mit	0
45965	Trudi	0
45966	ist	0
45967	noch	0
45968	weniger	0
45969	zu	0
45970	denken	0
45971	,	0
45972	«	0
45973	flocht	0
45974	Christoph	0
45975	ein	0
45976	.	0
45977	»	0
45978	Florian	0
45979	könnte	0
45980	dir	0
45981	doch	0
45982	vielleicht	0
45983	einen	0
45984	Rat	0
45985	geben	0
45986	,	0
45987	seine	0
45988	Unterstützung	0
45989	in	0
45990	Aussicht	0
45991	stellen	0
45992	,	0
45993	wie	0
45994	es	0
45995	Lutz	0
45996	getan	0
45997	hat	0
45998	,	0
45999	«	0
46000	meinte	0
46001	Madlen	0
46002	.	0
46003	»	0
46004	Das	0
46005	wäre	0
46006	dann	0
46007	der	0
46008	dritte	0
46009	,	0
46010	dem	0
46011	ich	0
46012	das	0
46013	alles	0
46014	des	0
46015	langen	0
46016	und	0
46017	breiten	0
46018	auseinandersetzen	0
46019	müßte	0
46020	,	0
46021	und	0
46022	das	0
46023	widerstrebt	0
46024	mir	0
46025	,	0
46026	«	0
46027	sprach	0
46028	Christoph	0
46029	.	0
46030	»	0
46031	Aber	0
46032	wir	0
46033	sind	0
46034	es	0
46035	ihnen	0
46036	schuldig	0
46037	,	0
46038	sie	0
46039	aufzuklären	0
46040	,	0
46041	damit	0
46042	sie	0
46043	nicht	0
46044	Pläne	0
46045	machen	0
46046	,	0
46047	die	0
46048	nach	0
46049	Lage	0
46050	der	0
46051	Dinge	0
46052	unausführbar	0
46053	sind	0
46054	.	0
46055	Auch	0
46056	find'	0
46057	ich	0
46058	es	0
46059	schicklicher	0
46060	,	0
46061	sie	0
46062	hören	0
46063	die	0
46064	Misere	0
46065	von	0
46066	uns	0
46067	als	0
46068	daß	0
46069	sie	0
46070	ihnen	0
46071	durch	0
46072	ein	0
46073	böswilliges	0
46074	Stadtgeklätsch	0
46075	hinterbracht	0
46076	wird	0
46077	,	0
46078	«	0
46079	hielt	0
46080	Madlen	0
46081	ihrem	0
46082	Mann	0
46083	weiter	0
46084	eindringlich	0
46085	vor	0
46086	.	0
46087	»	0
46088	Und	0
46089	wenn	0
46090	du	0
46091	dich	0
46092	nicht	0
46093	dazu	0
46094	entschließen	0
46095	kannst	0
46096	,	0
46097	so	0
46098	will	0
46099	ich	0
46100	zu	0
46101	Agnete	0
46102	gehen	0
46103	und	0
46104	ihr	0
46105	unsere	0
46106	Sorgen	0
46107	anvertrauen	0
46108	.	0
46109	Sie	0
46110	ist	0
46111	eine	0
46112	verständige	0
46113	Frau	0
46114	,	0
46115	und	0
46116	wir	0
46117	stehen	0
46118	sehr	0
46119	gut	0
46120	miteinander	0
46121	.	0
46122	«	0
46123	»	0
46124	Nein	0
46125	,	0
46126	dann	0
46127	muß	0
46128	ich	0
46129	schon	0
46130	selber	0
46131	mit	0
46132	Florian	0
46133	reden	0
46134	,	0
46135	«	0
46136	entschied	0
46137	Christoph	0
46138	.	0
46139	»	0
46140	Ich	0
46141	verspreche	0
46142	dir	0
46143	noch	0
46144	nicht	0
46145	,	0
46146	es	0
46147	zu	0
46148	tun	0
46149	,	0
46150	aber	0
46151	ich	0
46152	will	0
46153	mir's	0
46154	überlegen	0
46155	.	0
46156	«	0
46157	»	0
46158	Möge	0
46159	dir	0
46160	eine	0
46161	gute	0
46162	Eingebung	0
46163	kommen	0
46164	,	0
46165	Chrischtoph	0
46166	!	0
46167	«	0
46168	schloß	0
46169	Madlen	0
46170	den	0
46171	gegenseitigen	0
46172	Herzenserguß	0
46173	,	0
46174	erhob	0
46175	sich	0
46176	und	0
46177	verließ	0
46178	das	0
46179	Gemach	0
46180	in	0
46181	Trübsal	0
46182	und	0
46183	Unruh	0
46184	und	0
46185	doch	0
46186	noch	0
46187	nicht	0
46188	völlig	0
46189	verzweifelnd	0
46190	.	0
46191	Der	0
46192	Bürgermeister	0
46193	ließ	0
46194	die	0
46195	Kämmereirechnung	0
46196	,	0
46197	die	0
46198	er	0
46199	beim	0
46200	Eintritt	0
46201	seiner	0
46202	Frau	0
46203	zur	0
46204	Seite	0
46205	geschoben	0
46206	hatte	0
46207	,	0
46208	liegen	0
46209	,	0
46210	wo	0
46211	sie	0
46212	lag	0
46213	,	0
46214	blieb	0
46215	aber	0
46216	am	0
46217	Tische	0
46218	sitzen	0
46219	und	0
46220	fing	0
46221	wieder	0
46222	an	0
46223	zu	0
46224	trommeln	0
46225	.	0
46226	Bald	0
46227	aber	0
46228	stand	0
46229	er	0
46230	auf	0
46231	und	0
46232	nahm	0
46233	Hut	0
46234	und	0
46235	Stock	0
46236	,	0
46237	um	0
46238	einen	0
46239	einsamen	0
46240	Gang	0
46241	durch	0
46242	Feld	0
46243	und	0
46244	Flur	0
46245	zu	0
46246	machen	0
46247	.	0
46248	Ammerie	0
46249	,	0
46250	die	0
46251	ihn	0
46252	so	0
46253	gerüstet	0
46254	aus	0
46255	dem	0
46256	Allerheiligsten	0
46257	seiner	0
46258	Amtsstube	0
46259	kommen	0
46260	sah	0
46261	,	0
46262	bot	0
46263	ihm	0
46264	wanderlustig	0
46265	ihre	0
46266	Begleitung	0
46267	an	0
46268	.	0
46269	Er	0
46270	lehnte	0
46271	diese	0
46272	jedoch	0
46273	ab	0
46274	:	0
46275	»	0
46276	Kann	0
46277	dich	0
46278	nicht	0
46279	brauchen	0
46280	,	0
46281	Grashupf	0
46282	!	0
46283	muß	0
46284	über	0
46285	wichtige	0
46286	Dinge	0
46287	mit	0
46288	mir	0
46289	zu	0
46290	Rate	0
46291	gehen	0
46292	.	0
46293	«	0
46294	»	0
46295	Du	0
46296	weißt	0
46297	ja	0
46298	nicht	0
46299	,	0
46300	Väterle	0
46301	,	0
46302	ob	0
46303	ich	0
46304	nicht	0
46305	auch	0
46306	sehr	0
46307	wichtige	0
46308	Dinge	0
46309	mit	0
46310	dir	0
46311	zu	0
46312	bereden	0
46313	habe	0
46314	,	0
46315	«	0
46316	sagte	0
46317	sie	0
46318	.	0
46319	»	0
46320	Du	0
46321	?	0
46322	na	0
46323	na	0
46324	!	0
46325	will	0
46326	etwan	0
46327	einer	0
46328	kommen	0
46329	und	0
46330	bei	0
46331	mir	0
46332	um	0
46333	dich	0
46334	anhalten	0
46335	?	0
46336	«	0
46337	scherzte	0
46338	er	0
46339	.	0
46340	»	0
46341	Das	0
46342	wollt'	0
46343	ich	0
46344	ohne	0
46345	meine	0
46346	Erlaubnis	0
46347	keinem	0
46348	geraten	0
46349	haben	0
46350	,	0
46351	«	0
46352	lachte	0
46353	sie	0
46354	,	0
46355	»	0
46356	und	0
46357	bis	0
46358	jetzt	0
46359	hat	0
46360	mich	0
46361	leider	0
46362	noch	0
46363	kein	0
46364	Junggesell'	0
46365	um	0
46366	diese	0
46367	Erlaubnis	0
46368	gebeten	0
46369	.	0
46370	«	0
46371	»	0
46372	Pressiert's	0
46373	dir	0
46374	denn	0
46375	so	0
46376	damit	0
46377	?	0
46378	«	0
46379	»	0
46380	Ei	0
46381	,	0
46382	ich	0
46383	warte	0
46384	schon	0
46385	lange	0
46386	darauf	0
46387	.	0
46388	«	0
46389	»	0
46390	Bilde	0
46391	dir	0
46392	doch	0
46393	nichts	0
46394	ein	0
46395	,	0
46396	Grashupf	0
46397	!	0
46398	so'n	0
46399	naseweises	0
46400	Balg	0
46401	wie	0
46402	du	0
46403	nimmt	0
46404	ja	0
46405	kein	0
46406	vernünftiger	0
46407	Mensch	0
46408	,	0
46409	«	0
46410	sprach	0
46411	er	0
46412	gutmütig	0
46413	,	0
46414	gab	0
46415	seinem	0
46416	Liebling	0
46417	einen	0
46418	leisen	0
46419	Klaps	0
46420	auf	0
46421	die	0
46422	runde	0
46423	Pfirsichwange	0
46424	und	0
46425	ging	0
46426	seines	0
46427	Weges	0
46428	.	0
46429	»	0
46430	Naseweises	0
46431	Balg	0
46432	?	0
46433	«	0
46434	plapperte	0
46435	Ammerie	0
46436	ihrem	0
46437	Vater	0
46438	trotzig	0
46439	nach	0
46440	,	0
46441	drehte	0
46442	sich	0
46443	kurz	0
46444	auf	0
46445	dem	0
46446	Absatz	0
46447	um	0
46448	und	0
46449	lief	0
46450	zu	0
46451	Trudi	0
46452	,	0
46453	die	0
46454	in	0
46455	der	0
46456	Wohnstube	0
46457	am	0
46458	Fenster	0
46459	saß	0
46460	und	0
46461	nähte	0
46462	.	0
46463	»	0
46464	Trudi	0
46465	,	0
46466	bin	0
46467	ich	0
46468	ein	0
46469	naseweises	0
46470	Balg	0
46471	?	0
46472	«	0
46473	fragte	0
46474	sie	0
46475	.	0
46476	»	0
46477	Wer	0
46478	sagt	0
46479	das	0
46480	?	0
46481	«	0
46482	»	0
46483	Väterle	0
46484	.	0
46485	«	0
46486	»	0
46487	Wenn's	0
46488	Väterle	0
46489	sagt	0
46490	,	0
46491	so	0
46492	ist's	0
46493	auch	0
46494	wahr	0
46495	,	0
46496	und	0
46497	ich	0
46498	bin	0
46499	ganz	0
46500	seiner	0
46501	Meinung	0
46502	,	0
46503	«	0
46504	sprach	0
46505	Trudi	0
46506	lachend	0
46507	.	0
46508	»	0
46509	Ich	0
46510	naseweis	0
46511	?	0
46512	und	0
46513	du	0
46514	?	0
46515	Du	0
46516	hast	0
46517	ja	0
46518	eine	0
46519	schwarze	0
46520	Nase	0
46521	,	0
46522	«	0
46523	sagte	0
46524	Ammerie	0
46525	,	0
46526	»	0
46527	halt	0
46528	mal	0
46529	still	0
46530	!	0
46531	«	0
46532	Sie	0
46533	leckte	0
46534	mit	0
46535	der	0
46536	Zunge	0
46537	an	0
46538	ihren	0
46539	Zeigefinger	0
46540	,	0
46541	als	0
46542	wollte	0
46543	sie	0
46544	der	0
46545	anderen	0
46546	einen	0
46547	Fleck	0
46548	von	0
46549	der	0
46550	Nase	0
46551	wegwischen	0
46552	.	0
46553	Trudi	0
46554	bot	0
46555	gehorsam	0
46556	ihr	0
46557	Antlitz	0
46558	dar	0
46559	und	0
46560	–	0
46561	kriegte	0
46562	von	0
46563	dem	0
46564	Kobold	0
46565	einen	0
46566	festen	0
46567	Nasenstüber	0
46568	.	0
46569	»	0
46570	Ätsch	0
46571	!	0
46572	da	0
46573	hast	0
46574	du's	0
46575	!	0
46576	«	0
46577	neckte	0
46578	Ammerie	0
46579	.	0
46580	»	0
46581	I	0
46582	du	0
46583	Racker	0
46584	!	0
46585	«	0
46586	rief	0
46587	Trudi	0
46588	,	0
46589	sprang	0
46590	auf	0
46591	und	0
46592	wollte	0
46593	die	0
46594	Verwegene	0
46595	packen	0
46596	und	0
46597	abstrafen	0
46598	.	0
46599	Die	0
46600	ließ	0
46601	sich	0
46602	aber	0
46603	so	0
46604	leicht	0
46605	nicht	0
46606	fangen	0
46607	,	0
46608	und	0
46609	sie	0
46610	jagten	0
46611	sich	0
46612	in	0
46613	der	0
46614	Stube	0
46615	hin	0
46616	und	0
46617	her	0
46618	,	0
46619	bis	0
46620	Trudi	0
46621	die	0
46622	Jüngere	0
46623	erwischte	0
46624	.	0
46625	Da	0
46626	faßten	0
46627	sie	0
46628	sich	0
46629	beide	0
46630	um	0
46631	,	0
46632	tanzten	0
46633	wie	0
46634	besessen	0
46635	und	0
46636	wirbelten	0
46637	sich	0
46638	jauchzend	0
46639	im	0
46640	Kreise	0
46641	herum	0
46642	.	0
46643	»	0
46644	Wie	0
46645	du	0
46646	gewachsen	0
46647	bist	0
46648	!	0
46649	«	0
46650	sprach	0
46651	Trudi	0
46652	,	0
46653	als	0
46654	sie	0
46655	atemlos	0
46656	einhielten	0
46657	,	0
46658	»	0
46659	bist	0
46660	fast	0
46661	so	0
46662	groß	0
46663	wie	0
46664	ich	0
46665	.	0
46666	«	0
46667	»	0
46668	Ja	0
46669	,	0
46670	und	0
46671	auch	0
46672	wohl	0
46673	ebenso	0
46674	stark	0
46675	.	0
46676	Wollen	0
46677	wir	0
46678	mal	0
46679	miteinander	0
46680	ringen	0
46681	?	0
46682	komm	0
46683	an	0
46684	!	0
46685	«	0
46686	sagte	0
46687	Ammerie	0
46688	und	0
46689	nahm	0
46690	eine	0
46691	Kampfstellung	0
46692	ein	0
46693	.	0
46694	»	0
46695	Nein	0
46696	,	0
46697	was	0
46698	würde	0
46699	deine	0
46700	Mutter	0
46701	sagen	0
46702	,	0
46703	wenn	0
46704	sie	0
46705	uns	0
46706	beim	0
46707	Raufen	0
46708	überraschte	0
46709	!	0
46710	«	0
46711	»	0
46712	Prügeln	0
46713	würde	0
46714	sie	0
46715	uns	0
46716	alle	0
46717	beide	0
46718	,	0
46719	«	0
46720	lachte	0
46721	Ammerie	0
46722	,	0
46723	»	0
46724	aber	0
46725	das	0
46726	schadet	0
46727	ja	0
46728	nichts	0
46729	.	0
46730	«	0
46731	»	0
46732	Nein	0
46733	,	0
46734	nein	0
46735	,	0
46736	ich	0
46737	fürchte	0
46738	mich	0
46739	vor	0
46740	deiner	0
46741	geschwinden	0
46742	Kraft	0
46743	.	0
46744	«	0
46745	Nun	0
46746	küßten	0
46747	sie	0
46748	sich	0
46749	,	0
46750	und	0
46751	Fried	0
46752	und	0
46753	Freundschaft	0
46754	waren	0
46755	wieder	0
46756	hergestellt	0
46757	.	0
46758	–	0
46759	Die	0
46760	Mitteilungen	0
46761	,	0
46762	die	0
46763	Madlen	0
46764	in	0
46765	mehr	0
46766	andeutender	0
46767	als	0
46768	bestimmter	0
46769	Form	0
46770	von	0
46771	Frau	0
46772	Agnete	0
46773	erhalten	0
46774	hatte	0
46775	,	0
46776	daß	0
46777	auf	0
46778	dem	0
46779	Gersbacherhofe	0
46780	jetzt	0
46781	ein	0
46782	ganz	0
46783	anderer	0
46784	Wind	0
46785	wehe	0
46786	,	0
46787	beruhten	0
46788	auf	0
46789	Tatsachen	0
46790	,	0
46791	die	0
46792	Madlen	0
46793	nicht	0
46794	bekannt	0
46795	waren	0
46796	.	0
46797	Nach	0
46798	dem	0
46799	Brande	0
46800	bei	0
46801	Fachendag	0
46802	war	0
46803	Gersbacher	0
46804	immer	0
46805	freundlicher	0
46806	gegen	0
46807	Franz	0
46808	geworden	0
46809	,	0
46810	denn	0
46811	seit	0
46812	dessen	0
46813	kühnem	0
46814	Rettungswerk	0
46815	hatte	0
46816	er	0
46817	einen	0
46818	gewissen	0
46819	Respekt	0
46820	vor	0
46821	seinem	0
46822	ältesten	0
46823	Sohne	0
46824	.	0
46825	Die	0
46826	von	0
46827	ihm	0
46828	Gerettete	0
46829	hatte	0
46830	er	0
46831	bis	0
46832	dahin	0
46833	noch	0
46834	wenig	0
46835	beachtet	0
46836	,	0
46837	fühlte	0
46838	aber	0
46839	nun	0
46840	das	0
46841	Verlangen	0
46842	,	0
46843	sich	0
46844	die	0
46845	einmal	0
46846	näher	0
46847	anzusehen	0
46848	,	0
46849	die	0
46850	um	0
46851	eines	0
46852	vierzehnjährigen	0
